# trout_population.csv
# Elk Fork Creek - Brown Trout Annual Electrofishing Survey Data
# Columns:
#   year: Year of survey (integer, YYYY)
#   sample_date: Date of electrofishing (YYYY-MM-DD)
#   site: Stream site identifier (character, EF01-EF05)
#   reach_length_m: Length of the sampled reach in meters
#   fish_id: Unique fish identifier (character)
#   total_length_mm: Total length in millimeters
#   weight_g: Weight in grams; NA if not weighed
#   cpue_per_100m: Site-level CPUE (fish per 100 m of stream); same for all fish at a site-year
# Units: length in mm, weight in g, reach in meters
# Missing values coded as NA
year,sample_date,site,reach_length_m,fish_id,total_length_mm,weight_g,cpue_per_100m
2022,2022-08-11,EF01,100,T00904,176,54.6,17.0
2022,2022-08-11,EF01,100,T00905,282,207.1,17.0
2022,2022-08-11,EF01,100,T00906,145,34.1,17.0
2022,2022-08-11,EF01,100,T00907,250,170.4,17.0
2022,2022-08-11,EF01,100,T00908,254,171.6,17.0
2022,2022-08-11,EF01,100,T00909,235,120.1,17.0
2022,2022-08-11,EF01,100,T00910,70,3.8,17.0
2022,2022-08-11,EF01,100,T00911,241,147.3,17.0
2022,2022-08-11,EF01,100,T00912,267,185.5,17.0
2022,2022-08-11,EF02,200,T00913,267,178.3,9.0
2022,2022-08-11,EF02,200,T00914,168,54.4,9.0
2022,2022-08-11,EF02,200,T00915,245,NA,9.0
2022,2022-08-11,EF02,200,T00916,118,NA,9.0
2022,2022-08-11,EF02,200,T00917,180,63.8,9.0
2022,2022-08-11,EF02,200,T00918,158,39.8,9.0
2022,2022-08-11,EF02,200,T00919,229,117.1,9.0
2022,2022-08-11,EF02,200,T00920,207,88.9,9.0
2022,2022-08-11,EF02,200,T00921,262,205.5,9.0
2022,2022-08-11,EF02,200,T00922,310,NA,9.0
2022,2022-08-11,EF02,200,T00923,213,100.5,9.0
2022,2022-08-11,EF02,200,T00924,182,55.2,9.0
2022,2022-08-11,EF02,200,T00925,231,131.7,9.0
2022,2022-08-11,EF02,200,T00926,253,194.6,9.0
2022,2022-08-11,EF02,200,T00927,275,222.8,9.0
2022,2022-08-11,EF02,200,T00928,189,64.6,9.0
2022,2022-08-11,EF02,200,T00929,153,34.1,9.0
2022,2022-08-11,EF02,200,T00930,141,33.8,9.0
2022,2022-08-11,EF03,150,T00931,194,87.5,10.0
2022,2022-08-11,EF03,150,T00932,276,194.0,10.0
2022,2022-08-11,EF03,150,T00933,228,113.8,10.0
2022,2022-08-11,EF03,150,T00934,226,105.3,10.0
2022,2022-08-11,EF03,150,T00935,144,30.8,10.0
2022,2022-08-11,EF03,150,T00936,218,98.7,10.0
2022,2022-08-11,EF03,150,T00937,121,20.7,10.0
2022,2022-08-11,EF03,150,T00938,314,330.9,10.0
2022,2022-08-11,EF03,150,T00939,164,45.8,10.0
2022,2022-08-11,EF03,150,T00940,181,68.4,10.0
2022,2022-08-11,EF03,150,T00941,166,46.4,10.0
2022,2022-08-11,EF03,150,T00942,73,3.7,10.0
2022,2022-08-11,EF03,150,T00943,171,45.9,10.0
2022,2022-08-11,EF03,150,T00944,292,NA,10.0
2022,2022-08-11,EF03,150,T00945,180,57.1,10.0
2022,2022-08-11,EF04,150,T00946,152,34.9,6.7
2022,2022-08-11,EF04,150,T00947,249,157.6,6.7
2022,2022-08-11,EF04,150,T00948,137,23.7,6.7
2022,2022-08-11,EF04,150,T00949,220,113.2,6.7
2022,2022-08-11,EF04,150,T00950,251,180.7,6.7
2022,2022-08-11,EF04,150,T00951,194,72.2,6.7
2022,2022-08-11,EF04,150,T00952,195,69.2,6.7
2022,2022-08-11,EF04,150,T00953,183,71.7,6.7
2022,2022-08-11,EF04,150,T00954,240,128.5,6.7
2022,2022-08-11,EF04,150,T00955,138,30.0,6.7
2022,2022-08-11,EF05,150,T00956,109,12.0,12.0
2022,2022-08-11,EF05,150,T00957,181,68.3,12.0
2022,2022-08-11,EF05,150,T00958,149,32.7,12.0
2022,2022-08-11,EF05,150,T00959,240,159.3,12.0
2022,2022-08-11,EF05,150,T00960,253,163.0,12.0
2022,2022-08-11,EF05,150,T00961,240,132.8,12.0
2022,2022-08-11,EF05,150,T00962,256,196.7,12.0
2022,2022-08-11,EF05,150,T00963,183,67.4,12.0
2022,2022-08-11,EF05,150,T00964,278,197.8,12.0
2022,2022-08-11,EF05,150,T00965,228,132.4,12.0
2022,2022-08-11,EF05,150,T00966,258,157.9,12.0
2022,2022-08-11,EF05,150,T00967,323,363.9,12.0
2022,2022-08-11,EF05,150,T00968,212,92.2,12.0
2022,2022-08-11,EF05,150,T00969,196,69.8,12.0
2022,2022-08-11,EF05,150,T00970,201,93.7,12.0
2022,2022-08-11,EF05,150,T00971,218,112.1,12.0
2022,2022-08-11,EF05,150,T00972,274,NA,12.0
2022,2022-08-11,EF05,150,T00973,195,82.5,12.0
2023,2023-08-08,EF01,200,T00974,139,32.1,6.5
2023,2023-08-08,EF01,200,T00975,191,78.2,6.5
2023,2023-08-08,EF01,200,T00976,108,13.5,6.5
2023,2023-08-08,EF01,200,T00977,189,70.6,6.5
2023,2023-08-08,EF01,200,T00978,186,60.3,6.5
2023,2023-08-08,EF01,200,T00979,189,69.2,6.5
2023,2023-08-08,EF01,200,T00980,253,195.1,6.5
2023,2023-08-08,EF01,200,T00981,290,226.5,6.5
2023,2023-08-08,EF01,200,T00982,137,28.1,6.5
2023,2023-08-08,EF01,200,T00983,189,64.3,6.5
2023,2023-08-08,EF01,200,T00984,235,144.8,6.5
2023,2023-08-08,EF01,200,T00985,225,136.9,6.5
2023,2023-08-08,EF01,200,T00986,310,312.3,6.5
2023,2023-08-08,EF02,100,T00987,116,18.5,16.0
2023,2023-08-08,EF02,100,T00988,213,NA,16.0
2023,2023-08-08,EF02,100,T00989,145,34.5,16.0
2023,2023-08-08,EF02,100,T00990,167,54.2,16.0
2023,2023-08-08,EF02,100,T00991,75,3.9,16.0
2023,2023-08-08,EF02,100,T00992,205,79.5,16.0
2023,2023-08-08,EF02,100,T00993,237,120.2,16.0
2023,2023-08-08,EF02,100,T00994,211,112.2,16.0
2023,2023-08-08,EF02,100,T00995,199,82.8,16.0
2023,2023-08-08,EF02,100,T00996,143,31.1,16.0
2023,2023-08-08,EF02,100,T00997,219,113.0,16.0
2023,2023-08-08,EF02,100,T00998,171,59.1,16.0
2023,2023-08-08,EF02,100,T00999,228,130.8,16.0
2023,2023-08-08,EF02,100,T01000,158,36.1,16.0
2023,2023-08-08,EF02,100,T01001,225,135.8,16.0
2023,2023-08-08,EF02,100,T01002,291,253.6,16.0
2023,2023-08-08,EF03,100,T01003,150,34.7,12.0
2023,2023-08-08,EF03,100,T01004,144,NA,12.0
2023,2023-08-08,EF03,100,T01005,118,17.6,12.0
2023,2023-08-08,EF03,100,T01006,242,NA,12.0
2023,2023-08-08,EF03,100,T01007,167,52.4,12.0
2023,2023-08-08,EF03,100,T01008,200,81.2,12.0
2023,2023-08-08,EF03,100,T01009,136,23.9,12.0
2023,2023-08-08,EF03,100,T01010,263,212.8,12.0
2023,2023-08-08,EF03,100,T01011,224,134.8,12.0
2023,2023-08-08,EF03,100,T01012,267,202.4,12.0
2023,2023-08-08,EF03,100,T01013,230,111.2,12.0
2023,2023-08-08,EF03,100,T01014,111,14.5,12.0
2023,2023-08-08,EF04,100,T01015,259,181.9,16.0
2023,2023-08-08,EF04,100,T01016,259,159.8,16.0
2023,2023-08-08,EF04,100,T01017,206,91.7,16.0
2023,2023-08-08,EF04,100,T01018,70,3.6,16.0
2023,2023-08-08,EF04,100,T01019,182,56.5,16.0
2023,2023-08-08,EF04,100,T01020,169,55.4,16.0
2023,2023-08-08,EF04,100,T01021,179,56.0,16.0
2023,2023-08-08,EF04,100,T01022,329,331.9,16.0
2023,2023-08-08,EF04,100,T01023,170,55.2,16.0
2023,2023-08-08,EF04,100,T01024,241,166.8,16.0
2023,2023-08-08,EF04,100,T01025,147,31.9,16.0
2023,2023-08-08,EF04,100,T01026,139,29.3,16.0
2023,2023-08-08,EF04,100,T01027,97,8.4,16.0
2023,2023-08-08,EF04,100,T01028,269,NA,16.0
2023,2023-08-08,EF04,100,T01029,219,126.1,16.0
2023,2023-08-08,EF04,100,T01030,200,74.7,16.0
2023,2023-08-08,EF05,200,T01031,170,56.4,5.0
2023,2023-08-08,EF05,200,T01032,231,137.2,5.0
2023,2023-08-08,EF05,200,T01033,245,NA,5.0
2023,2023-08-08,EF05,200,T01034,183,63.7,5.0
2023,2023-08-08,EF05,200,T01035,233,141.5,5.0
2023,2023-08-08,EF05,200,T01036,220,128.9,5.0
2023,2023-08-08,EF05,200,T01037,237,122.0,5.0
2023,2023-08-08,EF05,200,T01038,180,62.9,5.0
2023,2023-08-08,EF05,200,T01039,166,NA,5.0
2023,2023-08-08,EF05,200,T01040,201,82.5,5.0
2024,2024-08-09,EF01,100,T01041,185,57.5,13.0
2024,2024-08-09,EF01,100,T01042,258,193.6,13.0
2024,2024-08-09,EF01,100,T01043,250,189.1,13.0
2024,2024-08-09,EF01,100,T01044,270,220.4,13.0
2024,2024-08-09,EF01,100,T01045,70,3.3,13.0
2024,2024-08-09,EF01,100,T01046,180,58.2,13.0
2024,2024-08-09,EF01,100,T01047,113,13.2,13.0
2024,2024-08-09,EF01,100,T01048,173,61.8,13.0
2024,2024-08-09,EF01,100,T01049,150,34.4,13.0
2024,2024-08-09,EF01,100,T01050,218,115.1,13.0
2024,2024-08-09,EF01,100,T01051,175,56.3,13.0
2024,2024-08-09,EF01,100,T01052,139,31.2,13.0
2024,2024-08-09,EF01,100,T01053,141,26.7,13.0
2024,2024-08-09,EF02,100,T01054,189,78.0,11.0
2024,2024-08-09,EF02,100,T01055,142,34.4,11.0
2024,2024-08-09,EF02,100,T01056,168,42.5,11.0
2024,2024-08-09,EF02,100,T01057,182,60.8,11.0
2024,2024-08-09,EF02,100,T01058,247,163.3,11.0
2024,2024-08-09,EF02,100,T01059,152,37.5,11.0
2024,2024-08-09,EF02,100,T01060,216,116.6,11.0
2024,2024-08-09,EF02,100,T01061,362,504.0,11.0
2024,2024-08-09,EF02,100,T01062,240,155.6,11.0
2024,2024-08-09,EF02,100,T01063,180,67.7,11.0
2024,2024-08-09,EF02,100,T01064,163,44.2,11.0
2024,2024-08-09,EF03,100,T01065,159,45.9,5.0
2024,2024-08-09,EF03,100,T01066,264,217.5,5.0
2024,2024-08-09,EF03,100,T01067,338,396.4,5.0
2024,2024-08-09,EF03,100,T01068,266,173.6,5.0
2024,2024-08-09,EF03,100,T01069,238,151.5,5.0
2024,2024-08-09,EF04,150,T01070,230,121.3,10.7
2024,2024-08-09,EF04,150,T01071,161,47.0,10.7
2024,2024-08-09,EF04,150,T01072,213,101.7,10.7
2024,2024-08-09,EF04,150,T01073,263,194.5,10.7
2024,2024-08-09,EF04,150,T01074,164,49.4,10.7
2024,2024-08-09,EF04,150,T01075,219,120.9,10.7
2024,2024-08-09,EF04,150,T01076,332,392.0,10.7
2024,2024-08-09,EF04,150,T01077,203,97.0,10.7
2024,2024-08-09,EF04,150,T01078,178,55.6,10.7
2024,2024-08-09,EF04,150,T01079,336,420.6,10.7
2024,2024-08-09,EF04,150,T01080,235,118.9,10.7
2024,2024-08-09,EF04,150,T01081,89,6.9,10.7
2024,2024-08-09,EF04,150,T01082,111,12.3,10.7
2024,2024-08-09,EF04,150,T01083,249,140.6,10.7
2024,2024-08-09,EF04,150,T01084,215,101.1,10.7
2024,2024-08-09,EF04,150,T01085,247,150.2,10.7
2024,2024-08-09,EF05,200,T01086,204,76.4,7.0
2024,2024-08-09,EF05,200,T01087,207,104.0,7.0
2024,2024-08-09,EF05,200,T01088,282,252.5,7.0
2024,2024-08-09,EF05,200,T01089,214,111.7,7.0
2024,2024-08-09,EF05,200,T01090,103,12.4,7.0
2024,2024-08-09,EF05,200,T01091,270,231.1,7.0
2024,2024-08-09,EF05,200,T01092,212,90.1,7.0
2024,2024-08-09,EF05,200,T01093,170,51.4,7.0
2024,2024-08-09,EF05,200,T01094,188,63.2,7.0
2024,2024-08-09,EF05,200,T01095,206,102.1,7.0
2024,2024-08-09,EF05,200,T01096,109,12.5,7.0
2024,2024-08-09,EF05,200,T01097,215,120.6,7.0
2024,2024-08-09,EF05,200,T01098,254,149.6,7.0
2024,2024-08-09,EF05,200,T01099,185,61.9,7.0
2025,2025-08-19,EF01,100,T01100,154,35.0,9.0
2025,2025-08-19,EF01,100,T01101,221,120.4,9.0
2025,2025-08-19,EF01,100,T01102,180,57.7,9.0
2025,2025-08-19,EF01,100,T01103,217,117.1,9.0
2025,2025-08-19,EF01,100,T01104,212,86.7,9.0
2025,2025-08-19,EF01,100,T01105,179,63.3,9.0
2025,2025-08-19,EF01,100,T01106,226,123.0,9.0
2025,2025-08-19,EF01,100,T01107,121,NA,9.0
2025,2025-08-19,EF01,100,T01108,165,45.2,9.0
2025,2025-08-19,EF02,150,T01109,210,90.1,4.7
2025,2025-08-19,EF02,150,T01110,134,22.0,4.7
2025,2025-08-19,EF02,150,T01111,232,116.7,4.7
2025,2025-08-19,EF02,150,T01112,172,46.2,4.7
2025,2025-08-19,EF02,150,T01113,132,27.0,4.7
2025,2025-08-19,EF02,150,T01114,221,NA,4.7
2025,2025-08-19,EF02,150,T01115,246,153.5,4.7
2025,2025-08-19,EF03,150,T01116,233,121.6,8.0
2025,2025-08-19,EF03,150,T01117,259,208.0,8.0
2025,2025-08-19,EF03,150,T01118,215,92.7,8.0
2025,2025-08-19,EF03,150,T01119,157,45.4,8.0
2025,2025-08-19,EF03,150,T01120,202,89.4,8.0
2025,2025-08-19,EF03,150,T01121,188,67.0,8.0
2025,2025-08-19,EF03,150,T01122,183,71.6,8.0
2025,2025-08-19,EF03,150,T01123,141,25.5,8.0
2025,2025-08-19,EF03,150,T01124,153,NA,8.0
2025,2025-08-19,EF03,150,T01125,70,3.3,8.0
2025,2025-08-19,EF03,150,T01126,178,60.0,8.0
2025,2025-08-19,EF03,150,T01127,176,53.8,8.0
2025,2025-08-19,EF04,100,T01128,145,NA,12.0
2025,2025-08-19,EF04,100,T01129,181,62.2,12.0
2025,2025-08-19,EF04,100,T01130,191,NA,12.0
2025,2025-08-19,EF04,100,T01131,144,33.9,12.0
2025,2025-08-19,EF04,100,T01132,189,NA,12.0
2025,2025-08-19,EF04,100,T01133,193,83.3,12.0
2025,2025-08-19,EF04,100,T01134,296,291.6,12.0
2025,2025-08-19,EF04,100,T01135,190,64.2,12.0
2025,2025-08-19,EF04,100,T01136,298,267.1,12.0
2025,2025-08-19,EF04,100,T01137,231,145.5,12.0
2025,2025-08-19,EF04,100,T01138,233,121.4,12.0
2025,2025-08-19,EF04,100,T01139,219,NA,12.0
2025,2025-08-19,EF05,200,T01140,301,328.9,9.0
2025,2025-08-19,EF05,200,T01141,257,186.0,9.0
2025,2025-08-19,EF05,200,T01142,188,74.1,9.0
2025,2025-08-19,EF05,200,T01143,213,88.0,9.0
2025,2025-08-19,EF05,200,T01144,212,113.0,9.0
2025,2025-08-19,EF05,200,T01145,144,35.3,9.0
2025,2025-08-19,EF05,200,T01146,253,154.3,9.0
2025,2025-08-19,EF05,200,T01147,231,120.6,9.0
2025,2025-08-19,EF05,200,T01148,199,86.3,9.0
2025,2025-08-19,EF05,200,T01149,170,44.1,9.0
2025,2025-08-19,EF05,200,T01150,139,29.1,9.0
2025,2025-08-19,EF05,200,T01151,189,61.9,9.0
2025,2025-08-19,EF05,200,T01152,176,58.2,9.0
2025,2025-08-19,EF05,200,T01153,368,469.7,9.0
2025,2025-08-19,EF05,200,T01154,292,293.0,9.0
2025,2025-08-19,EF05,200,T01155,242,165.4,9.0
2025,2025-08-19,EF05,200,T01156,279,206.6,9.0
2025,2025-08-19,EF05,200,T01157,237,143.7,9.0
