# bass_electrofishing.csv
# Pine Bluff Reservoir - Largemouth Bass Fall Electrofishing Survey Data
# Columns:
#   year: Year of sampling (integer, YYYY)
#   sample_date: Date of electrofishing run (YYYY-MM-DD)
#   site: Sampling site identifier (character, e.g., S01-S08)
#   effort_seconds: Electrofishing effort in seconds per run
#   fish_id: Unique fish identifier within that run
#   total_length_mm: Total length of individual fish in millimeters
#   weight_g: Weight of individual fish in grams; NA if not weighed
#   cpue_fish_per_hr: Catch per unit effort (fish per hour) for the site-year; same for all fish in a site-year
# Units: length in mm, weight in g, effort in seconds, CPUE in fish/hr
# Missing values coded as NA
year,sample_date,site,effort_seconds,fish_id,total_length_mm,weight_g,cpue_fish_per_hr
2021,2021-10-16,S07,967,F00914,341,584.1,37.2
2021,2021-10-16,S07,967,F00915,299,430.9,37.2
2021,2021-10-16,S07,967,F00916,301,355.9,37.2
2021,2021-10-16,S07,967,F00917,213,142.0,37.2
2021,2021-10-16,S07,967,F00918,373,725.0,37.2
2021,2021-10-16,S07,967,F00919,320,543.0,37.2
2021,2021-10-16,S08,865,F00920,295,421.6,37.5
2021,2021-10-16,S08,865,F00921,280,315.7,37.5
2021,2021-10-16,S08,865,F00922,312,457.6,37.5
2021,2021-10-16,S08,865,F00923,276,322.2,37.5
2021,2021-10-16,S08,865,F00924,303,373.7,37.5
2021,2021-10-16,S08,865,F00925,261,220.7,37.5
2021,2021-10-16,S08,865,F00926,454,1332.9,37.5
2021,2021-10-16,S08,865,F00927,205,104.9,37.5
2021,2021-10-16,S08,865,F00928,345,546.0,37.5
2022,2022-10-21,S01,927,F00929,388,756.5,69.9
2022,2022-10-21,S01,927,F00930,284,355.2,69.9
2022,2022-10-21,S01,927,F00931,302,412.4,69.9
2022,2022-10-21,S01,927,F00932,215,NA,69.9
2022,2022-10-21,S01,927,F00933,272,319.0,69.9
2022,2022-10-21,S01,927,F00934,276,333.7,69.9
2022,2022-10-21,S01,927,F00935,221,140.4,69.9
2022,2022-10-21,S01,927,F00936,370,704.5,69.9
2022,2022-10-21,S01,927,F00937,149,47.8,69.9
2022,2022-10-21,S01,927,F00938,258,280.7,69.9
2022,2022-10-21,S01,927,F00939,366,832.9,69.9
2022,2022-10-21,S01,927,F00940,279,285.0,69.9
2022,2022-10-21,S01,927,F00941,233,172.4,69.9
2022,2022-10-21,S01,927,F00942,407,1088.7,69.9
2022,2022-10-21,S01,927,F00943,247,245.1,69.9
2022,2022-10-21,S01,927,F00944,269,308.1,69.9
2022,2022-10-21,S01,927,F00945,240,NA,69.9
2022,2022-10-21,S01,927,F00946,274,NA,69.9
2022,2022-10-21,S02,1044,F00947,233,196.6,27.6
2022,2022-10-21,S02,1044,F00948,384,772.9,27.6
2022,2022-10-21,S02,1044,F00949,306,376.9,27.6
2022,2022-10-21,S02,1044,F00950,267,245.8,27.6
2022,2022-10-21,S02,1044,F00951,212,116.9,27.6
2022,2022-10-21,S02,1044,F00952,275,316.6,27.6
2022,2022-10-21,S02,1044,F00953,251,259.5,27.6
2022,2022-10-21,S02,1044,F00954,348,617.5,27.6
2022,2022-10-21,S03,1049,F00955,236,190.9,61.8
2022,2022-10-21,S03,1049,F00956,402,1020.9,61.8
2022,2022-10-21,S03,1049,F00957,213,131.1,61.8
2022,2022-10-21,S03,1049,F00958,161,53.3,61.8
2022,2022-10-21,S03,1049,F00959,412,1089.2,61.8
2022,2022-10-21,S03,1049,F00960,289,381.2,61.8
2022,2022-10-21,S03,1049,F00961,316,509.0,61.8
2022,2022-10-21,S03,1049,F00962,351,673.6,61.8
2022,2022-10-21,S03,1049,F00963,216,124.1,61.8
2022,2022-10-21,S03,1049,F00964,289,333.5,61.8
2022,2022-10-21,S03,1049,F00965,432,1298.8,61.8
2022,2022-10-21,S03,1049,F00966,253,NA,61.8
2022,2022-10-21,S03,1049,F00967,318,453.8,61.8
2022,2022-10-21,S03,1049,F00968,407,NA,61.8
2022,2022-10-21,S03,1049,F00969,210,117.2,61.8
2022,2022-10-21,S03,1049,F00970,319,534.8,61.8
2022,2022-10-21,S03,1049,F00971,181,89.0,61.8
2022,2022-10-21,S03,1049,F00972,394,999.0,61.8
2022,2022-10-21,S04,1031,F00973,294,318.4,31.4
2022,2022-10-21,S04,1031,F00974,268,245.6,31.4
2022,2022-10-21,S04,1031,F00975,324,439.4,31.4
2022,2022-10-21,S04,1031,F00976,257,279.5,31.4
2022,2022-10-21,S04,1031,F00977,456,1552.6,31.4
2022,2022-10-21,S04,1031,F00978,272,305.3,31.4
2022,2022-10-21,S04,1031,F00979,263,249.4,31.4
2022,2022-10-21,S04,1031,F00980,298,377.4,31.4
2022,2022-10-21,S04,1031,F00981,377,846.9,31.4
2022,2022-10-21,S05,849,F00982,243,198.7,33.9
2022,2022-10-21,S05,849,F00983,261,218.4,33.9
2022,2022-10-21,S05,849,F00984,289,386.8,33.9
2022,2022-10-21,S05,849,F00985,252,209.7,33.9
2022,2022-10-21,S05,849,F00986,292,416.2,33.9
2022,2022-10-21,S05,849,F00987,392,904.7,33.9
2022,2022-10-21,S05,849,F00988,381,776.2,33.9
2022,2022-10-21,S05,849,F00989,229,164.5,33.9
2022,2022-10-21,S06,822,F00990,338,564.3,52.6
2022,2022-10-21,S06,822,F00991,341,528.9,52.6
2022,2022-10-21,S06,822,F00992,199,96.7,52.6
2022,2022-10-21,S06,822,F00993,317,506.7,52.6
2022,2022-10-21,S06,822,F00994,210,113.0,52.6
2022,2022-10-21,S06,822,F00995,82,7.3,52.6
2022,2022-10-21,S06,822,F00996,258,252.8,52.6
2022,2022-10-21,S06,822,F00997,263,NA,52.6
2022,2022-10-21,S06,822,F00998,364,739.7,52.6
2022,2022-10-21,S06,822,F00999,82,6.2,52.6
2022,2022-10-21,S06,822,F01000,189,92.3,52.6
2022,2022-10-21,S06,822,F01001,315,NA,52.6
2022,2022-10-21,S07,840,F01002,335,548.1,77.1
2022,2022-10-21,S07,840,F01003,182,77.3,77.1
2022,2022-10-21,S07,840,F01004,179,NA,77.1
2022,2022-10-21,S07,840,F01005,226,155.2,77.1
2022,2022-10-21,S07,840,F01006,340,578.0,77.1
2022,2022-10-21,S07,840,F01007,313,455.3,77.1
2022,2022-10-21,S07,840,F01008,179,77.1,77.1
2022,2022-10-21,S07,840,F01009,173,80.5,77.1
2022,2022-10-21,S07,840,F01010,217,146.9,77.1
2022,2022-10-21,S07,840,F01011,265,256.4,77.1
2022,2022-10-21,S07,840,F01012,384,825.7,77.1
2022,2022-10-21,S07,840,F01013,270,265.9,77.1
2022,2022-10-21,S07,840,F01014,274,308.3,77.1
2022,2022-10-21,S07,840,F01015,450,1332.7,77.1
2022,2022-10-21,S07,840,F01016,328,561.9,77.1
2022,2022-10-21,S07,840,F01017,300,433.9,77.1
2022,2022-10-21,S07,840,F01018,278,291.8,77.1
2022,2022-10-21,S07,840,F01019,275,335.4,77.1
2022,2022-10-21,S08,1180,F01020,253,251.9,45.8
2022,2022-10-21,S08,1180,F01021,273,258.8,45.8
2022,2022-10-21,S08,1180,F01022,179,88.9,45.8
2022,2022-10-21,S08,1180,F01023,192,NA,45.8
2022,2022-10-21,S08,1180,F01024,297,NA,45.8
2022,2022-10-21,S08,1180,F01025,267,298.6,45.8
2022,2022-10-21,S08,1180,F01026,209,130.9,45.8
2022,2022-10-21,S08,1180,F01027,325,NA,45.8
2022,2022-10-21,S08,1180,F01028,250,194.0,45.8
2022,2022-10-21,S08,1180,F01029,312,442.9,45.8
2022,2022-10-21,S08,1180,F01030,360,788.5,45.8
2022,2022-10-21,S08,1180,F01031,292,358.2,45.8
2022,2022-10-21,S08,1180,F01032,380,821.9,45.8
2022,2022-10-21,S08,1180,F01033,202,107.0,45.8
2022,2022-10-21,S08,1180,F01034,414,NA,45.8
2023,2023-10-06,S01,883,F01035,97,12.9,85.6
2023,2023-10-06,S01,883,F01036,193,105.4,85.6
2023,2023-10-06,S01,883,F01037,270,309.1,85.6
2023,2023-10-06,S01,883,F01038,292,310.5,85.6
2023,2023-10-06,S01,883,F01039,218,124.7,85.6
2023,2023-10-06,S01,883,F01040,197,116.4,85.6
2023,2023-10-06,S01,883,F01041,396,920.4,85.6
2023,2023-10-06,S01,883,F01042,260,242.0,85.6
2023,2023-10-06,S01,883,F01043,166,68.6,85.6
2023,2023-10-06,S01,883,F01044,308,378.7,85.6
2023,2023-10-06,S01,883,F01045,203,112.7,85.6
2023,2023-10-06,S01,883,F01046,152,49.0,85.6
2023,2023-10-06,S01,883,F01047,306,483.1,85.6
2023,2023-10-06,S01,883,F01048,302,448.3,85.6
2023,2023-10-06,S01,883,F01049,243,192.9,85.6
2023,2023-10-06,S01,883,F01050,120,24.5,85.6
2023,2023-10-06,S01,883,F01051,333,565.1,85.6
2023,2023-10-06,S01,883,F01052,148,46.1,85.6
2023,2023-10-06,S01,883,F01053,129,26.4,85.6
2023,2023-10-06,S01,883,F01054,80,NA,85.6
2023,2023-10-06,S01,883,F01055,256,219.0,85.6
2023,2023-10-06,S02,913,F01056,183,85.6,71.0
2023,2023-10-06,S02,913,F01057,383,850.7,71.0
2023,2023-10-06,S02,913,F01058,217,158.9,71.0
2023,2023-10-06,S02,913,F01059,299,348.3,71.0
2023,2023-10-06,S02,913,F01060,316,509.0,71.0
2023,2023-10-06,S02,913,F01061,333,521.6,71.0
2023,2023-10-06,S02,913,F01062,394,887.0,71.0
2023,2023-10-06,S02,913,F01063,234,173.2,71.0
2023,2023-10-06,S02,913,F01064,415,1022.9,71.0
2023,2023-10-06,S02,913,F01065,126,27.1,71.0
2023,2023-10-06,S02,913,F01066,313,394.0,71.0
2023,2023-10-06,S02,913,F01067,123,23.7,71.0
2023,2023-10-06,S02,913,F01068,283,286.0,71.0
2023,2023-10-06,S02,913,F01069,318,462.2,71.0
2023,2023-10-06,S02,913,F01070,324,565.1,71.0
2023,2023-10-06,S02,913,F01071,232,192.5,71.0
2023,2023-10-06,S02,913,F01072,399,1002.3,71.0
2023,2023-10-06,S02,913,F01073,278,291.1,71.0
2023,2023-10-06,S03,886,F01074,278,337.1,69.1
2023,2023-10-06,S03,886,F01075,286,353.0,69.1
2023,2023-10-06,S03,886,F01076,249,215.1,69.1
2023,2023-10-06,S03,886,F01077,267,250.6,69.1
2023,2023-10-06,S03,886,F01078,298,331.4,69.1
2023,2023-10-06,S03,886,F01079,309,457.4,69.1
2023,2023-10-06,S03,886,F01080,238,177.9,69.1
2023,2023-10-06,S03,886,F01081,260,244.6,69.1
2023,2023-10-06,S03,886,F01082,318,427.7,69.1
2023,2023-10-06,S03,886,F01083,264,284.0,69.1
2023,2023-10-06,S03,886,F01084,347,593.5,69.1
2023,2023-10-06,S03,886,F01085,357,763.7,69.1
2023,2023-10-06,S03,886,F01086,281,292.8,69.1
2023,2023-10-06,S03,886,F01087,354,609.8,69.1
2023,2023-10-06,S03,886,F01088,244,184.9,69.1
2023,2023-10-06,S03,886,F01089,242,194.5,69.1
2023,2023-10-06,S03,886,F01090,257,210.5,69.1
2023,2023-10-06,S04,930,F01091,259,287.6,77.4
2023,2023-10-06,S04,930,F01092,278,NA,77.4
2023,2023-10-06,S04,930,F01093,253,224.4,77.4
2023,2023-10-06,S04,930,F01094,206,121.7,77.4
2023,2023-10-06,S04,930,F01095,245,198.0,77.4
2023,2023-10-06,S04,930,F01096,177,80.1,77.4
2023,2023-10-06,S04,930,F01097,249,243.5,77.4
2023,2023-10-06,S04,930,F01098,257,260.5,77.4
2023,2023-10-06,S04,930,F01099,312,407.2,77.4
2023,2023-10-06,S04,930,F01100,308,399.5,77.4
2023,2023-10-06,S04,930,F01101,321,NA,77.4
2023,2023-10-06,S04,930,F01102,403,993.8,77.4
2023,2023-10-06,S04,930,F01103,349,540.4,77.4
2023,2023-10-06,S04,930,F01104,254,264.4,77.4
2023,2023-10-06,S04,930,F01105,261,225.0,77.4
2023,2023-10-06,S04,930,F01106,244,221.9,77.4
2023,2023-10-06,S04,930,F01107,281,370.3,77.4
2023,2023-10-06,S04,930,F01108,341,584.4,77.4
2023,2023-10-06,S04,930,F01109,294,348.6,77.4
2023,2023-10-06,S04,930,F01110,304,389.7,77.4
2023,2023-10-06,S05,848,F01111,285,373.2,89.2
2023,2023-10-06,S05,848,F01112,259,225.7,89.2
2023,2023-10-06,S05,848,F01113,180,89.6,89.2
2023,2023-10-06,S05,848,F01114,326,561.9,89.2
2023,2023-10-06,S05,848,F01115,117,19.6,89.2
2023,2023-10-06,S05,848,F01116,403,1099.6,89.2
2023,2023-10-06,S05,848,F01117,199,97.3,89.2
2023,2023-10-06,S05,848,F01118,169,57.4,89.2
2023,2023-10-06,S05,848,F01119,328,537.6,89.2
2023,2023-10-06,S05,848,F01120,353,693.3,89.2
2023,2023-10-06,S05,848,F01121,229,146.5,89.2
2023,2023-10-06,S05,848,F01122,335,615.7,89.2
2023,2023-10-06,S05,848,F01123,406,900.0,89.2
2023,2023-10-06,S05,848,F01124,415,941.8,89.2
2023,2023-10-06,S05,848,F01125,234,192.2,89.2
2023,2023-10-06,S05,848,F01126,398,978.9,89.2
2023,2023-10-06,S05,848,F01127,401,932.1,89.2
2023,2023-10-06,S05,848,F01128,267,292.0,89.2
2023,2023-10-06,S05,848,F01129,252,219.3,89.2
2023,2023-10-06,S05,848,F01130,232,171.5,89.2
2023,2023-10-06,S05,848,F01131,80,5.6,89.2
2023,2023-10-06,S06,880,F01132,198,119.7,65.5
2023,2023-10-06,S06,880,F01133,305,416.1,65.5
2023,2023-10-06,S06,880,F01134,260,NA,65.5
2023,2023-10-06,S06,880,F01135,303,396.8,65.5
2023,2023-10-06,S06,880,F01136,397,937.8,65.5
2023,2023-10-06,S06,880,F01137,134,31.5,65.5
2023,2023-10-06,S06,880,F01138,334,553.3,65.5
2023,2023-10-06,S06,880,F01139,349,NA,65.5
2023,2023-10-06,S06,880,F01140,333,481.3,65.5
2023,2023-10-06,S06,880,F01141,234,182.9,65.5
2023,2023-10-06,S06,880,F01142,237,199.6,65.5
2023,2023-10-06,S06,880,F01143,266,249.6,65.5
2023,2023-10-06,S06,880,F01144,304,420.3,65.5
2023,2023-10-06,S06,880,F01145,168,69.1,65.5
2023,2023-10-06,S06,880,F01146,303,440.4,65.5
2023,2023-10-06,S06,880,F01147,202,131.4,65.5
2023,2023-10-06,S07,1067,F01148,410,NA,43.9
2023,2023-10-06,S07,1067,F01149,306,448.8,43.9
2023,2023-10-06,S07,1067,F01150,321,431.6,43.9
2023,2023-10-06,S07,1067,F01151,354,642.6,43.9
2023,2023-10-06,S07,1067,F01152,454,1564.8,43.9
2023,2023-10-06,S07,1067,F01153,348,710.0,43.9
2023,2023-10-06,S07,1067,F01154,335,573.8,43.9
2023,2023-10-06,S07,1067,F01155,172,79.4,43.9
2023,2023-10-06,S07,1067,F01156,319,479.6,43.9
2023,2023-10-06,S07,1067,F01157,462,1678.6,43.9
2023,2023-10-06,S07,1067,F01158,340,586.9,43.9
2023,2023-10-06,S07,1067,F01159,330,570.2,43.9
2023,2023-10-06,S07,1067,F01160,378,787.2,43.9
2023,2023-10-06,S08,964,F01161,345,632.7,59.8
2023,2023-10-06,S08,964,F01162,227,153.4,59.8
2023,2023-10-06,S08,964,F01163,247,235.7,59.8
2023,2023-10-06,S08,964,F01164,339,597.9,59.8
2023,2023-10-06,S08,964,F01165,130,29.6,59.8
2023,2023-10-06,S08,964,F01166,272,312.5,59.8
2023,2023-10-06,S08,964,F01167,295,400.1,59.8
2023,2023-10-06,S08,964,F01168,337,641.4,59.8
2023,2023-10-06,S08,964,F01169,230,156.2,59.8
2023,2023-10-06,S08,964,F01170,80,6.7,59.8
2023,2023-10-06,S08,964,F01171,290,365.2,59.8
2023,2023-10-06,S08,964,F01172,181,87.0,59.8
2023,2023-10-06,S08,964,F01173,361,785.7,59.8
2023,2023-10-06,S08,964,F01174,222,132.2,59.8
2023,2023-10-06,S08,964,F01175,264,230.5,59.8
2023,2023-10-06,S08,964,F01176,301,434.6,59.8
2024,2024-10-13,S01,874,F01177,409,949.3,86.5
2024,2024-10-13,S01,874,F01178,333,525.3,86.5
2024,2024-10-13,S01,874,F01179,190,97.0,86.5
2024,2024-10-13,S01,874,F01180,199,114.9,86.5
2024,2024-10-13,S01,874,F01181,137,36.4,86.5
2024,2024-10-13,S01,874,F01182,270,246.4,86.5
2024,2024-10-13,S01,874,F01183,157,55.5,86.5
2024,2024-10-13,S01,874,F01184,350,555.0,86.5
2024,2024-10-13,S01,874,F01185,326,568.9,86.5
2024,2024-10-13,S01,874,F01186,434,1150.5,86.5
2024,2024-10-13,S01,874,F01187,260,260.2,86.5
2024,2024-10-13,S01,874,F01188,205,109.8,86.5
2024,2024-10-13,S01,874,F01189,310,NA,86.5
2024,2024-10-13,S01,874,F01190,361,803.7,86.5
2024,2024-10-13,S01,874,F01191,296,354.7,86.5
2024,2024-10-13,S01,874,F01192,295,337.7,86.5
2024,2024-10-13,S01,874,F01193,369,NA,86.5
2024,2024-10-13,S01,874,F01194,283,372.7,86.5
2024,2024-10-13,S01,874,F01195,296,419.0,86.5
2024,2024-10-13,S01,874,F01196,169,71.9,86.5
2024,2024-10-13,S01,874,F01197,392,919.6,86.5
2024,2024-10-13,S02,1066,F01198,335,606.9,30.4
2024,2024-10-13,S02,1066,F01199,201,108.4,30.4
2024,2024-10-13,S02,1066,F01200,258,259.6,30.4
2024,2024-10-13,S02,1066,F01201,227,171.9,30.4
2024,2024-10-13,S02,1066,F01202,468,1615.5,30.4
2024,2024-10-13,S02,1066,F01203,256,230.4,30.4
2024,2024-10-13,S02,1066,F01204,248,228.1,30.4
2024,2024-10-13,S02,1066,F01205,280,356.4,30.4
2024,2024-10-13,S02,1066,F01206,302,440.4,30.4
2024,2024-10-13,S03,931,F01207,277,310.4,61.9
2024,2024-10-13,S03,931,F01208,262,260.7,61.9
2024,2024-10-13,S03,931,F01209,213,142.3,61.9
2024,2024-10-13,S03,931,F01210,285,295.3,61.9
2024,2024-10-13,S03,931,F01211,415,1101.2,61.9
2024,2024-10-13,S03,931,F01212,255,217.9,61.9
2024,2024-10-13,S03,931,F01213,307,468.6,61.9
2024,2024-10-13,S03,931,F01214,398,1051.3,61.9
2024,2024-10-13,S03,931,F01215,275,NA,61.9
2024,2024-10-13,S03,931,F01216,194,NA,61.9
2024,2024-10-13,S03,931,F01217,275,263.3,61.9
2024,2024-10-13,S03,931,F01218,258,NA,61.9
2024,2024-10-13,S03,931,F01219,356,657.0,61.9
2024,2024-10-13,S03,931,F01220,121,22.6,61.9
2024,2024-10-13,S03,931,F01221,249,188.7,61.9
2024,2024-10-13,S03,931,F01222,305,362.5,61.9
2024,2024-10-13,S04,823,F01223,323,499.2,83.1
2024,2024-10-13,S04,823,F01224,218,154.4,83.1
2024,2024-10-13,S04,823,F01225,244,200.5,83.1
2024,2024-10-13,S04,823,F01226,459,1282.9,83.1
2024,2024-10-13,S04,823,F01227,304,449.6,83.1
2024,2024-10-13,S04,823,F01228,410,985.3,83.1
2024,2024-10-13,S04,823,F01229,230,197.1,83.1
2024,2024-10-13,S04,823,F01230,439,1357.0,83.1
2024,2024-10-13,S04,823,F01231,442,NA,83.1
2024,2024-10-13,S04,823,F01232,291,368.1,83.1
2024,2024-10-13,S04,823,F01233,247,197.2,83.1
2024,2024-10-13,S04,823,F01234,270,304.5,83.1
2024,2024-10-13,S04,823,F01235,409,930.1,83.1
2024,2024-10-13,S04,823,F01236,192,101.9,83.1
2024,2024-10-13,S04,823,F01237,369,NA,83.1
2024,2024-10-13,S04,823,F01238,358,739.4,83.1
2024,2024-10-13,S04,823,F01239,170,58.7,83.1
2024,2024-10-13,S04,823,F01240,245,194.8,83.1
2024,2024-10-13,S04,823,F01241,107,15.2,83.1
2024,2024-10-13,S05,920,F01242,184,NA,35.2
2024,2024-10-13,S05,920,F01243,312,424.7,35.2
2024,2024-10-13,S05,920,F01244,366,779.5,35.2
2024,2024-10-13,S05,920,F01245,147,48.7,35.2
2024,2024-10-13,S05,920,F01246,220,142.1,35.2
2024,2024-10-13,S05,920,F01247,253,217.2,35.2
2024,2024-10-13,S05,920,F01248,168,68.4,35.2
2024,2024-10-13,S05,920,F01249,193,108.3,35.2
2024,2024-10-13,S05,920,F01250,290,314.6,35.2
2024,2024-10-13,S06,841,F01251,251,253.8,89.9
2024,2024-10-13,S06,841,F01252,426,1265.9,89.9
2024,2024-10-13,S06,841,F01253,256,266.8,89.9
2024,2024-10-13,S06,841,F01254,112,20.0,89.9
2024,2024-10-13,S06,841,F01255,286,293.8,89.9
2024,2024-10-13,S06,841,F01256,225,180.5,89.9
2024,2024-10-13,S06,841,F01257,254,228.1,89.9
2024,2024-10-13,S06,841,F01258,242,208.1,89.9
2024,2024-10-13,S06,841,F01259,342,523.0,89.9
2024,2024-10-13,S06,841,F01260,350,546.7,89.9
2024,2024-10-13,S06,841,F01261,500,2057.7,89.9
2024,2024-10-13,S06,841,F01262,229,152.2,89.9
2024,2024-10-13,S06,841,F01263,185,97.4,89.9
2024,2024-10-13,S06,841,F01264,238,205.8,89.9
2024,2024-10-13,S06,841,F01265,411,972.7,89.9
2024,2024-10-13,S06,841,F01266,314,420.3,89.9
2024,2024-10-13,S06,841,F01267,139,34.7,89.9
2024,2024-10-13,S06,841,F01268,264,NA,89.9
2024,2024-10-13,S06,841,F01269,257,278.8,89.9
2024,2024-10-13,S06,841,F01270,249,206.4,89.9
2024,2024-10-13,S06,841,F01271,188,88.8,89.9
2024,2024-10-13,S07,1100,F01272,230,NA,58.9
2024,2024-10-13,S07,1100,F01273,277,283.2,58.9
2024,2024-10-13,S07,1100,F01274,494,2056.6,58.9
2024,2024-10-13,S07,1100,F01275,324,429.1,58.9
2024,2024-10-13,S07,1100,F01276,118,21.2,58.9
2024,2024-10-13,S07,1100,F01277,215,125.4,58.9
2024,2024-10-13,S07,1100,F01278,274,307.7,58.9
2024,2024-10-13,S07,1100,F01279,236,177.8,58.9
2024,2024-10-13,S07,1100,F01280,209,135.0,58.9
2024,2024-10-13,S07,1100,F01281,182,81.1,58.9
2024,2024-10-13,S07,1100,F01282,217,128.1,58.9
2024,2024-10-13,S07,1100,F01283,343,672.2,58.9
2024,2024-10-13,S07,1100,F01284,351,581.8,58.9
2024,2024-10-13,S07,1100,F01285,198,123.6,58.9
2024,2024-10-13,S07,1100,F01286,271,321.2,58.9
2024,2024-10-13,S07,1100,F01287,364,662.6,58.9
2024,2024-10-13,S07,1100,F01288,105,14.8,58.9
2024,2024-10-13,S07,1100,F01289,295,335.6,58.9
2024,2024-10-13,S08,1192,F01290,360,725.5,30.2
2024,2024-10-13,S08,1192,F01291,340,659.6,30.2
2024,2024-10-13,S08,1192,F01292,385,751.1,30.2
2024,2024-10-13,S08,1192,F01293,289,355.0,30.2
2024,2024-10-13,S08,1192,F01294,290,376.1,30.2
2024,2024-10-13,S08,1192,F01295,240,221.3,30.2
2024,2024-10-13,S08,1192,F01296,249,246.6,30.2
2024,2024-10-13,S08,1192,F01297,280,334.7,30.2
2024,2024-10-13,S08,1192,F01298,244,NA,30.2
2024,2024-10-13,S08,1192,F01299,391,886.8,30.2
2025,2025-10-06,S01,1157,F01300,230,169.2,49.8
2025,2025-10-06,S01,1157,F01301,139,34.3,49.8
2025,2025-10-06,S01,1157,F01302,291,404.3,49.8
2025,2025-10-06,S01,1157,F01303,201,105.2,49.8
2025,2025-10-06,S01,1157,F01304,237,213.2,49.8
2025,2025-10-06,S01,1157,F01305,194,NA,49.8
2025,2025-10-06,S01,1157,F01306,217,NA,49.8
2025,2025-10-06,S01,1157,F01307,180,77.5,49.8
2025,2025-10-06,S01,1157,F01308,262,283.3,49.8
2025,2025-10-06,S01,1157,F01309,342,611.5,49.8
2025,2025-10-06,S01,1157,F01310,328,529.0,49.8
2025,2025-10-06,S01,1157,F01311,86,7.8,49.8
2025,2025-10-06,S01,1157,F01312,115,20.2,49.8
2025,2025-10-06,S01,1157,F01313,320,482.1,49.8
2025,2025-10-06,S01,1157,F01314,368,766.8,49.8
2025,2025-10-06,S01,1157,F01315,241,221.9,49.8
2025,2025-10-06,S02,917,F01316,302,438.8,58.9
2025,2025-10-06,S02,917,F01317,353,714.6,58.9
2025,2025-10-06,S02,917,F01318,332,562.1,58.9
2025,2025-10-06,S02,917,F01319,351,672.9,58.9
2025,2025-10-06,S02,917,F01320,301,439.1,58.9
2025,2025-10-06,S02,917,F01321,248,203.2,58.9
2025,2025-10-06,S02,917,F01322,255,246.4,58.9
2025,2025-10-06,S02,917,F01323,349,664.9,58.9
2025,2025-10-06,S02,917,F01324,241,NA,58.9
2025,2025-10-06,S02,917,F01325,283,NA,58.9
2025,2025-10-06,S02,917,F01326,226,180.9,58.9
2025,2025-10-06,S02,917,F01327,223,170.4,58.9
2025,2025-10-06,S02,917,F01328,270,302.1,58.9
2025,2025-10-06,S02,917,F01329,241,209.3,58.9
2025,2025-10-06,S02,917,F01330,208,110.7,58.9
2025,2025-10-06,S03,1004,F01331,236,NA,46.6
2025,2025-10-06,S03,1004,F01332,204,126.2,46.6
2025,2025-10-06,S03,1004,F01333,153,49.3,46.6
2025,2025-10-06,S03,1004,F01334,236,178.8,46.6
2025,2025-10-06,S03,1004,F01335,306,415.7,46.6
2025,2025-10-06,S03,1004,F01336,479,1452.1,46.6
2025,2025-10-06,S03,1004,F01337,173,71.2,46.6
2025,2025-10-06,S03,1004,F01338,271,255.3,46.6
2025,2025-10-06,S03,1004,F01339,271,313.9,46.6
2025,2025-10-06,S03,1004,F01340,375,781.1,46.6
2025,2025-10-06,S03,1004,F01341,216,135.3,46.6
2025,2025-10-06,S03,1004,F01342,282,344.4,46.6
2025,2025-10-06,S03,1004,F01343,335,518.3,46.6
2025,2025-10-06,S04,912,F01344,206,130.0,71.1
2025,2025-10-06,S04,912,F01345,212,135.5,71.1
2025,2025-10-06,S04,912,F01346,315,428.5,71.1
2025,2025-10-06,S04,912,F01347,168,61.8,71.1
2025,2025-10-06,S04,912,F01348,354,599.9,71.1
2025,2025-10-06,S04,912,F01349,296,343.7,71.1
2025,2025-10-06,S04,912,F01350,378,919.9,71.1
2025,2025-10-06,S04,912,F01351,271,266.1,71.1
2025,2025-10-06,S04,912,F01352,217,132.5,71.1
2025,2025-10-06,S04,912,F01353,314,494.9,71.1
2025,2025-10-06,S04,912,F01354,211,115.4,71.1
2025,2025-10-06,S04,912,F01355,266,301.3,71.1
2025,2025-10-06,S04,912,F01356,276,337.3,71.1
2025,2025-10-06,S04,912,F01357,207,138.7,71.1
2025,2025-10-06,S04,912,F01358,432,1152.3,71.1
2025,2025-10-06,S04,912,F01359,284,323.6,71.1
2025,2025-10-06,S04,912,F01360,180,71.5,71.1
2025,2025-10-06,S04,912,F01361,108,14.1,71.1
2025,2025-10-06,S05,1151,F01362,363,648.0,62.6
2025,2025-10-06,S05,1151,F01363,247,NA,62.6
2025,2025-10-06,S05,1151,F01364,191,88.4,62.6
2025,2025-10-06,S05,1151,F01365,225,149.8,62.6
2025,2025-10-06,S05,1151,F01366,374,726.0,62.6
2025,2025-10-06,S05,1151,F01367,218,146.2,62.6
2025,2025-10-06,S05,1151,F01368,226,173.6,62.6
2025,2025-10-06,S05,1151,F01369,315,417.0,62.6
2025,2025-10-06,S05,1151,F01370,224,162.8,62.6
2025,2025-10-06,S05,1151,F01371,327,477.3,62.6
2025,2025-10-06,S05,1151,F01372,313,436.0,62.6
2025,2025-10-06,S05,1151,F01373,320,528.9,62.6
2025,2025-10-06,S05,1151,F01374,264,265.8,62.6
2025,2025-10-06,S05,1151,F01375,332,579.4,62.6
2025,2025-10-06,S05,1151,F01376,197,100.3,62.6
2025,2025-10-06,S05,1151,F01377,202,NA,62.6
2025,2025-10-06,S05,1151,F01378,242,221.7,62.6
