# walleye_gillnet.csv
# Lake Sandhill - Walleye Standardized Fall Gill Net Survey Data
# Columns:
#   year: Survey year (integer, YYYY)
#   sample_date: Date gill net was set (YYYY-MM-DD)
#   site: Net site identifier (character, GN01-GN08)
#   net_length_m: Total length of gill net in meters
#   set_duration_hr: Hours the net was set
#   fish_id: Unique fish identifier (character)
#   total_length_mm: Total length of walleye in millimeters
#   weight_g: Weight in grams; NA if not weighed
#   cpue_per_net: Number of walleye per net night for that site-year
# Units: net length in m, duration in hours, length in mm, weight in g
# Missing values coded as NA
year,sample_date,site,net_length_m,set_duration_hr,fish_id,total_length_mm,weight_g,cpue_per_net
2021,2021-09-15,GN05,76.2,23.1,W00791,356,587.8,6
2021,2021-09-15,GN05,76.2,23.1,W00792,294,380.4,6
2021,2021-09-15,GN05,76.2,23.1,W00793,296,352.4,6
2021,2021-09-15,GN05,76.2,23.1,W00794,362,666.9,6
2021,2021-09-15,GN05,76.2,23.1,W00795,315,463.3,6
2021,2021-09-15,GN06,76.2,23.6,W00796,439,1342.2,4
2021,2021-09-15,GN06,76.2,23.6,W00797,343,NA,4
2021,2021-09-15,GN06,76.2,23.6,W00798,299,332.4,4
2021,2021-09-15,GN06,76.2,23.6,W00799,425,1065.8,4
2021,2021-09-15,GN07,76.2,20.1,W00800,399,894.3,6
2021,2021-09-15,GN07,76.2,20.1,W00801,322,411.8,6
2021,2021-09-15,GN07,76.2,20.1,W00802,269,281.8,6
2021,2021-09-15,GN07,76.2,20.1,W00803,399,1023.0,6
2021,2021-09-15,GN07,76.2,20.1,W00804,381,697.2,6
2021,2021-09-15,GN07,76.2,20.1,W00805,341,479.4,6
2021,2021-09-15,GN08,76.2,19.4,W00806,417,1158.0,8
2021,2021-09-15,GN08,76.2,19.4,W00807,335,521.0,8
2021,2021-09-15,GN08,76.2,19.4,W00808,365,775.7,8
2021,2021-09-15,GN08,76.2,19.4,W00809,389,955.7,8
2021,2021-09-15,GN08,76.2,19.4,W00810,358,628.8,8
2021,2021-09-15,GN08,76.2,19.4,W00811,338,476.2,8
2021,2021-09-15,GN08,76.2,19.4,W00812,349,523.8,8
2021,2021-09-15,GN08,76.2,19.4,W00813,375,735.6,8
2022,2022-09-11,GN01,76.2,23.8,W00814,285,319.3,11
2022,2022-09-11,GN01,76.2,23.8,W00815,433,1297.1,11
2022,2022-09-11,GN01,76.2,23.8,W00816,313,382.6,11
2022,2022-09-11,GN01,76.2,23.8,W00817,333,438.4,11
2022,2022-09-11,GN01,76.2,23.8,W00818,378,824.0,11
2022,2022-09-11,GN01,76.2,23.8,W00819,375,733.4,11
2022,2022-09-11,GN01,76.2,23.8,W00820,305,412.3,11
2022,2022-09-11,GN01,76.2,23.8,W00821,373,749.5,11
2022,2022-09-11,GN01,76.2,23.8,W00822,268,271.9,11
2022,2022-09-11,GN01,76.2,23.8,W00823,407,1101.7,11
2022,2022-09-11,GN01,76.2,23.8,W00824,312,371.9,11
2022,2022-09-11,GN02,76.2,21.8,W00825,353,582.9,9
2022,2022-09-11,GN02,76.2,21.8,W00826,342,504.6,9
2022,2022-09-11,GN02,76.2,21.8,W00827,413,1080.1,9
2022,2022-09-11,GN02,76.2,21.8,W00828,453,1429.7,9
2022,2022-09-11,GN02,76.2,21.8,W00829,292,288.2,9
2022,2022-09-11,GN02,76.2,21.8,W00830,312,396.4,9
2022,2022-09-11,GN02,76.2,21.8,W00831,446,1384.1,9
2022,2022-09-11,GN02,76.2,21.8,W00832,303,371.4,9
2022,2022-09-11,GN02,76.2,21.8,W00833,331,531.8,9
2022,2022-09-11,GN03,76.2,22.8,W00834,356,642.5,8
2022,2022-09-11,GN03,76.2,22.8,W00835,506,1974.6,8
2022,2022-09-11,GN03,76.2,22.8,W00836,423,942.9,8
2022,2022-09-11,GN03,76.2,22.8,W00837,382,732.3,8
2022,2022-09-11,GN03,76.2,22.8,W00838,312,427.7,8
2022,2022-09-11,GN03,76.2,22.8,W00839,456,1533.5,8
2022,2022-09-11,GN03,76.2,22.8,W00840,384,754.9,8
2022,2022-09-11,GN03,76.2,22.8,W00841,290,350.1,8
2022,2022-09-11,GN04,76.2,19.3,W00842,276,310.2,9
2022,2022-09-11,GN04,76.2,19.3,W00843,368,725.9,9
2022,2022-09-11,GN04,76.2,19.3,W00844,342,590.8,9
2022,2022-09-11,GN04,76.2,19.3,W00845,222,127.4,9
2022,2022-09-11,GN04,76.2,19.3,W00846,291,343.1,9
2022,2022-09-11,GN04,76.2,19.3,W00847,323,499.9,9
2022,2022-09-11,GN04,76.2,19.3,W00848,362,755.6,9
2022,2022-09-11,GN04,76.2,19.3,W00849,319,388.3,9
2022,2022-09-11,GN04,76.2,19.3,W00850,404,932.5,9
2022,2022-09-11,GN05,76.2,18.6,W00851,284,265.2,10
2022,2022-09-11,GN05,76.2,18.6,W00852,348,560.8,10
2022,2022-09-11,GN05,76.2,18.6,W00853,384,870.2,10
2022,2022-09-11,GN05,76.2,18.6,W00854,378,840.4,10
2022,2022-09-11,GN05,76.2,18.6,W00855,366,738.5,10
2022,2022-09-11,GN05,76.2,18.6,W00856,300,397.0,10
2022,2022-09-11,GN05,76.2,18.6,W00857,267,239.0,10
2022,2022-09-11,GN05,76.2,18.6,W00858,258,258.6,10
2022,2022-09-11,GN05,76.2,18.6,W00859,254,212.8,10
2022,2022-09-11,GN05,76.2,18.6,W00860,283,340.9,10
2022,2022-09-11,GN06,76.2,19.6,W00861,373,807.1,4
2022,2022-09-11,GN06,76.2,19.6,W00862,451,1152.0,4
2022,2022-09-11,GN06,76.2,19.6,W00863,374,757.1,4
2022,2022-09-11,GN06,76.2,19.6,W00864,312,375.5,4
2022,2022-09-11,GN07,76.2,23.5,W00865,339,614.3,9
2022,2022-09-11,GN07,76.2,23.5,W00866,379,774.1,9
2022,2022-09-11,GN07,76.2,23.5,W00867,299,345.5,9
2022,2022-09-11,GN07,76.2,23.5,W00868,375,697.0,9
2022,2022-09-11,GN07,76.2,23.5,W00869,400,925.1,9
2022,2022-09-11,GN07,76.2,23.5,W00870,244,182.3,9
2022,2022-09-11,GN07,76.2,23.5,W00871,428,1238.7,9
2022,2022-09-11,GN07,76.2,23.5,W00872,283,NA,9
2022,2022-09-11,GN07,76.2,23.5,W00873,308,417.1,9
2022,2022-09-11,GN08,76.2,22.4,W00874,415,947.6,12
2022,2022-09-11,GN08,76.2,22.4,W00875,263,228.8,12
2022,2022-09-11,GN08,76.2,22.4,W00876,391,816.2,12
2022,2022-09-11,GN08,76.2,22.4,W00877,355,646.3,12
2022,2022-09-11,GN08,76.2,22.4,W00878,380,711.6,12
2022,2022-09-11,GN08,76.2,22.4,W00879,304,384.5,12
2022,2022-09-11,GN08,76.2,22.4,W00880,399,NA,12
2022,2022-09-11,GN08,76.2,22.4,W00881,262,239.3,12
2022,2022-09-11,GN08,76.2,22.4,W00882,473,1722.9,12
2022,2022-09-11,GN08,76.2,22.4,W00883,436,1371.6,12
2022,2022-09-11,GN08,76.2,22.4,W00884,328,509.8,12
2022,2022-09-11,GN08,76.2,22.4,W00885,410,1125.3,12
2023,2023-09-23,GN01,76.2,20.9,W00886,398,955.4,6
2023,2023-09-23,GN01,76.2,20.9,W00887,342,554.0,6
2023,2023-09-23,GN01,76.2,20.9,W00888,341,568.7,6
2023,2023-09-23,GN01,76.2,20.9,W00889,479,1411.1,6
2023,2023-09-23,GN01,76.2,20.9,W00890,417,1165.9,6
2023,2023-09-23,GN01,76.2,20.9,W00891,426,1170.5,6
2023,2023-09-23,GN02,76.2,20.4,W00892,297,387.4,10
2023,2023-09-23,GN02,76.2,20.4,W00893,291,356.5,10
2023,2023-09-23,GN02,76.2,20.4,W00894,309,422.7,10
2023,2023-09-23,GN02,76.2,20.4,W00895,292,NA,10
2023,2023-09-23,GN02,76.2,20.4,W00896,337,478.9,10
2023,2023-09-23,GN02,76.2,20.4,W00897,302,324.2,10
2023,2023-09-23,GN02,76.2,20.4,W00898,200,98.9,10
2023,2023-09-23,GN02,76.2,20.4,W00899,346,572.9,10
2023,2023-09-23,GN02,76.2,20.4,W00900,309,358.3,10
2023,2023-09-23,GN02,76.2,20.4,W00901,296,349.7,10
2023,2023-09-23,GN03,76.2,23.1,W00902,217,131.0,9
2023,2023-09-23,GN03,76.2,23.1,W00903,311,NA,9
2023,2023-09-23,GN03,76.2,23.1,W00904,486,1836.7,9
2023,2023-09-23,GN03,76.2,23.1,W00905,504,2120.7,9
2023,2023-09-23,GN03,76.2,23.1,W00906,425,1034.2,9
2023,2023-09-23,GN03,76.2,23.1,W00907,451,1189.6,9
2023,2023-09-23,GN03,76.2,23.1,W00908,300,379.6,9
2023,2023-09-23,GN03,76.2,23.1,W00909,385,859.0,9
2023,2023-09-23,GN03,76.2,23.1,W00910,398,896.9,9
2023,2023-09-23,GN04,76.2,20.1,W00911,265,NA,6
2023,2023-09-23,GN04,76.2,20.1,W00912,402,868.1,6
2023,2023-09-23,GN04,76.2,20.1,W00913,285,321.1,6
2023,2023-09-23,GN04,76.2,20.1,W00914,449,1245.9,6
2023,2023-09-23,GN04,76.2,20.1,W00915,449,1225.8,6
2023,2023-09-23,GN04,76.2,20.1,W00916,340,485.0,6
2023,2023-09-23,GN05,76.2,22.2,W00917,411,1040.4,14
2023,2023-09-23,GN05,76.2,22.2,W00918,337,552.8,14
2023,2023-09-23,GN05,76.2,22.2,W00919,359,687.8,14
2023,2023-09-23,GN05,76.2,22.2,W00920,361,736.5,14
2023,2023-09-23,GN05,76.2,22.2,W00921,515,2219.3,14
2023,2023-09-23,GN05,76.2,22.2,W00922,318,440.3,14
2023,2023-09-23,GN05,76.2,22.2,W00923,391,766.7,14
2023,2023-09-23,GN05,76.2,22.2,W00924,347,603.8,14
2023,2023-09-23,GN05,76.2,22.2,W00925,435,1220.1,14
2023,2023-09-23,GN05,76.2,22.2,W00926,356,696.9,14
2023,2023-09-23,GN05,76.2,22.2,W00927,373,624.8,14
2023,2023-09-23,GN05,76.2,22.2,W00928,372,731.6,14
2023,2023-09-23,GN05,76.2,22.2,W00929,398,831.9,14
2023,2023-09-23,GN05,76.2,22.2,W00930,261,260.2,14
2023,2023-09-23,GN06,76.2,22.7,W00931,343,NA,9
2023,2023-09-23,GN06,76.2,22.7,W00932,354,586.2,9
2023,2023-09-23,GN06,76.2,22.7,W00933,411,948.9,9
2023,2023-09-23,GN06,76.2,22.7,W00934,285,274.3,9
2023,2023-09-23,GN06,76.2,22.7,W00935,332,NA,9
2023,2023-09-23,GN06,76.2,22.7,W00936,295,371.0,9
2023,2023-09-23,GN06,76.2,22.7,W00937,265,236.6,9
2023,2023-09-23,GN06,76.2,22.7,W00938,368,711.1,9
2023,2023-09-23,GN06,76.2,22.7,W00939,378,691.0,9
2023,2023-09-23,GN07,76.2,18.4,W00940,285,276.0,10
2023,2023-09-23,GN07,76.2,18.4,W00941,369,615.2,10
2023,2023-09-23,GN07,76.2,18.4,W00942,415,1084.2,10
2023,2023-09-23,GN07,76.2,18.4,W00943,365,NA,10
2023,2023-09-23,GN07,76.2,18.4,W00944,388,887.8,10
2023,2023-09-23,GN07,76.2,18.4,W00945,438,1111.9,10
2023,2023-09-23,GN07,76.2,18.4,W00946,353,680.9,10
2023,2023-09-23,GN07,76.2,18.4,W00947,280,334.9,10
2023,2023-09-23,GN07,76.2,18.4,W00948,368,652.5,10
2023,2023-09-23,GN07,76.2,18.4,W00949,302,389.6,10
2023,2023-09-23,GN08,76.2,23.2,W00950,367,657.1,11
2023,2023-09-23,GN08,76.2,23.2,W00951,259,200.4,11
2023,2023-09-23,GN08,76.2,23.2,W00952,372,713.1,11
2023,2023-09-23,GN08,76.2,23.2,W00953,277,296.5,11
2023,2023-09-23,GN08,76.2,23.2,W00954,396,951.7,11
2023,2023-09-23,GN08,76.2,23.2,W00955,360,558.7,11
2023,2023-09-23,GN08,76.2,23.2,W00956,386,874.7,11
2023,2023-09-23,GN08,76.2,23.2,W00957,294,346.0,11
2023,2023-09-23,GN08,76.2,23.2,W00958,465,1594.5,11
2023,2023-09-23,GN08,76.2,23.2,W00959,271,245.6,11
2023,2023-09-23,GN08,76.2,23.2,W00960,294,296.5,11
2024,2024-09-19,GN01,76.2,18.9,W00961,298,395.3,8
2024,2024-09-19,GN01,76.2,18.9,W00962,352,579.8,8
2024,2024-09-19,GN01,76.2,18.9,W00963,337,NA,8
2024,2024-09-19,GN01,76.2,18.9,W00964,416,892.0,8
2024,2024-09-19,GN01,76.2,18.9,W00965,396,938.8,8
2024,2024-09-19,GN01,76.2,18.9,W00966,389,898.4,8
2024,2024-09-19,GN01,76.2,18.9,W00967,211,106.4,8
2024,2024-09-19,GN01,76.2,18.9,W00968,325,530.2,8
2024,2024-09-19,GN02,76.2,18.6,W00969,504,2026.9,9
2024,2024-09-19,GN02,76.2,18.6,W00970,468,1694.6,9
2024,2024-09-19,GN02,76.2,18.6,W00971,345,NA,9
2024,2024-09-19,GN02,76.2,18.6,W00972,257,206.9,9
2024,2024-09-19,GN02,76.2,18.6,W00973,336,474.8,9
2024,2024-09-19,GN02,76.2,18.6,W00974,362,745.0,9
2024,2024-09-19,GN02,76.2,18.6,W00975,399,953.5,9
2024,2024-09-19,GN02,76.2,18.6,W00976,417,1080.7,9
2024,2024-09-19,GN02,76.2,18.6,W00977,331,NA,9
2024,2024-09-19,GN03,76.2,22.6,W00978,478,1522.1,8
2024,2024-09-19,GN03,76.2,22.6,W00979,349,592.3,8
2024,2024-09-19,GN03,76.2,22.6,W00980,314,463.6,8
2024,2024-09-19,GN03,76.2,22.6,W00981,451,1370.1,8
2024,2024-09-19,GN03,76.2,22.6,W00982,339,486.6,8
2024,2024-09-19,GN03,76.2,22.6,W00983,275,319.4,8
2024,2024-09-19,GN03,76.2,22.6,W00984,325,539.7,8
2024,2024-09-19,GN03,76.2,22.6,W00985,361,721.6,8
2024,2024-09-19,GN04,76.2,19.3,W00986,253,226.8,9
2024,2024-09-19,GN04,76.2,19.3,W00987,501,NA,9
2024,2024-09-19,GN04,76.2,19.3,W00988,386,858.7,9
2024,2024-09-19,GN04,76.2,19.3,W00989,449,1461.6,9
2024,2024-09-19,GN04,76.2,19.3,W00990,304,403.4,9
2024,2024-09-19,GN04,76.2,19.3,W00991,411,1031.2,9
2024,2024-09-19,GN04,76.2,19.3,W00992,332,452.6,9
2024,2024-09-19,GN04,76.2,19.3,W00993,281,321.1,9
2024,2024-09-19,GN04,76.2,19.3,W00994,335,444.9,9
2024,2024-09-19,GN05,76.2,20.8,W00995,333,444.6,6
2024,2024-09-19,GN05,76.2,20.8,W00996,375,798.5,6
2024,2024-09-19,GN05,76.2,20.8,W00997,361,639.5,6
2024,2024-09-19,GN05,76.2,20.8,W00998,296,360.6,6
2024,2024-09-19,GN05,76.2,20.8,W00999,221,NA,6
2024,2024-09-19,GN05,76.2,20.8,W01000,300,331.3,6
2024,2024-09-19,GN06,76.2,21.6,W01001,396,NA,14
2024,2024-09-19,GN06,76.2,21.6,W01002,412,863.3,14
2024,2024-09-19,GN06,76.2,21.6,W01003,343,642.4,14
2024,2024-09-19,GN06,76.2,21.6,W01004,379,783.2,14
2024,2024-09-19,GN06,76.2,21.6,W01005,360,619.8,14
2024,2024-09-19,GN06,76.2,21.6,W01006,400,813.9,14
2024,2024-09-19,GN06,76.2,21.6,W01007,200,93.9,14
2024,2024-09-19,GN06,76.2,21.6,W01008,417,1143.3,14
2024,2024-09-19,GN06,76.2,21.6,W01009,339,537.1,14
2024,2024-09-19,GN06,76.2,21.6,W01010,331,442.6,14
2024,2024-09-19,GN06,76.2,21.6,W01011,289,347.0,14
2024,2024-09-19,GN06,76.2,21.6,W01012,490,1670.9,14
2024,2024-09-19,GN06,76.2,21.6,W01013,326,475.4,14
2024,2024-09-19,GN06,76.2,21.6,W01014,374,734.5,14
2024,2024-09-19,GN07,76.2,18.8,W01015,347,536.9,14
2024,2024-09-19,GN07,76.2,18.8,W01016,290,286.3,14
2024,2024-09-19,GN07,76.2,18.8,W01017,363,763.6,14
2024,2024-09-19,GN07,76.2,18.8,W01018,391,762.8,14
2024,2024-09-19,GN07,76.2,18.8,W01019,387,709.7,14
2024,2024-09-19,GN07,76.2,18.8,W01020,316,491.7,14
2024,2024-09-19,GN07,76.2,18.8,W01021,413,1054.4,14
2024,2024-09-19,GN07,76.2,18.8,W01022,272,277.0,14
2024,2024-09-19,GN07,76.2,18.8,W01023,306,361.9,14
2024,2024-09-19,GN07,76.2,18.8,W01024,336,590.2,14
2024,2024-09-19,GN07,76.2,18.8,W01025,374,764.6,14
2024,2024-09-19,GN07,76.2,18.8,W01026,360,572.2,14
2024,2024-09-19,GN07,76.2,18.8,W01027,311,434.7,14
2024,2024-09-19,GN07,76.2,18.8,W01028,354,657.3,14
2024,2024-09-19,GN08,76.2,18.1,W01029,388,757.7,9
2024,2024-09-19,GN08,76.2,18.1,W01030,311,378.2,9
2024,2024-09-19,GN08,76.2,18.1,W01031,330,456.7,9
2024,2024-09-19,GN08,76.2,18.1,W01032,375,777.2,9
2024,2024-09-19,GN08,76.2,18.1,W01033,371,NA,9
2024,2024-09-19,GN08,76.2,18.1,W01034,357,636.8,9
2024,2024-09-19,GN08,76.2,18.1,W01035,300,401.5,9
2024,2024-09-19,GN08,76.2,18.1,W01036,253,186.6,9
2024,2024-09-19,GN08,76.2,18.1,W01037,353,583.1,9
2025,2025-09-10,GN01,76.2,22.4,W01038,249,203.8,13
2025,2025-09-10,GN01,76.2,22.4,W01039,293,373.6,13
2025,2025-09-10,GN01,76.2,22.4,W01040,307,439.2,13
2025,2025-09-10,GN01,76.2,22.4,W01041,451,1485.2,13
2025,2025-09-10,GN01,76.2,22.4,W01042,250,195.4,13
2025,2025-09-10,GN01,76.2,22.4,W01043,425,1070.5,13
2025,2025-09-10,GN01,76.2,22.4,W01044,275,241.0,13
2025,2025-09-10,GN01,76.2,22.4,W01045,318,444.9,13
2025,2025-09-10,GN01,76.2,22.4,W01046,365,752.4,13
2025,2025-09-10,GN01,76.2,22.4,W01047,295,372.2,13
2025,2025-09-10,GN01,76.2,22.4,W01048,302,348.0,13
2025,2025-09-10,GN01,76.2,22.4,W01049,370,717.5,13
2025,2025-09-10,GN01,76.2,22.4,W01050,343,637.7,13
2025,2025-09-10,GN02,76.2,18.4,W01051,364,600.9,6
2025,2025-09-10,GN02,76.2,18.4,W01052,393,867.4,6
2025,2025-09-10,GN02,76.2,18.4,W01053,397,851.0,6
2025,2025-09-10,GN02,76.2,18.4,W01054,427,1003.3,6
2025,2025-09-10,GN02,76.2,18.4,W01055,292,304.9,6
2025,2025-09-10,GN02,76.2,18.4,W01056,327,542.5,6
2025,2025-09-10,GN03,76.2,21.3,W01057,468,1573.4,15
2025,2025-09-10,GN03,76.2,21.3,W01058,343,528.3,15
2025,2025-09-10,GN03,76.2,21.3,W01059,397,932.7,15
2025,2025-09-10,GN03,76.2,21.3,W01060,411,924.7,15
2025,2025-09-10,GN03,76.2,21.3,W01061,339,532.5,15
2025,2025-09-10,GN03,76.2,21.3,W01062,357,729.5,15
2025,2025-09-10,GN03,76.2,21.3,W01063,403,964.9,15
2025,2025-09-10,GN03,76.2,21.3,W01064,351,585.7,15
2025,2025-09-10,GN03,76.2,21.3,W01065,324,521.1,15
2025,2025-09-10,GN03,76.2,21.3,W01066,281,279.7,15
2025,2025-09-10,GN03,76.2,21.3,W01067,295,399.0,15
2025,2025-09-10,GN03,76.2,21.3,W01068,302,408.9,15
2025,2025-09-10,GN03,76.2,21.3,W01069,295,366.4,15
2025,2025-09-10,GN03,76.2,21.3,W01070,316,427.4,15
2025,2025-09-10,GN03,76.2,21.3,W01071,293,359.8,15
2025,2025-09-10,GN04,76.2,21.1,W01072,365,NA,7
2025,2025-09-10,GN04,76.2,21.1,W01073,245,NA,7
2025,2025-09-10,GN04,76.2,21.1,W01074,348,542.3,7
2025,2025-09-10,GN04,76.2,21.1,W01075,371,670.0,7
2025,2025-09-10,GN04,76.2,21.1,W01076,378,788.7,7
2025,2025-09-10,GN04,76.2,21.1,W01077,290,315.7,7
2025,2025-09-10,GN04,76.2,21.1,W01078,238,191.2,7
2025,2025-09-10,GN05,76.2,19.7,W01079,332,486.0,8
2025,2025-09-10,GN05,76.2,19.7,W01080,451,1266.0,8
2025,2025-09-10,GN05,76.2,19.7,W01081,279,283.3,8
2025,2025-09-10,GN05,76.2,19.7,W01082,437,1243.0,8
2025,2025-09-10,GN05,76.2,19.7,W01083,334,462.9,8
2025,2025-09-10,GN05,76.2,19.7,W01084,393,989.0,8
2025,2025-09-10,GN05,76.2,19.7,W01085,335,467.6,8
2025,2025-09-10,GN05,76.2,19.7,W01086,375,771.0,8
2025,2025-09-10,GN06,76.2,22.5,W01087,378,746.1,4
2025,2025-09-10,GN06,76.2,22.5,W01088,370,750.9,4
2025,2025-09-10,GN06,76.2,22.5,W01089,433,1066.3,4
2025,2025-09-10,GN06,76.2,22.5,W01090,411,980.8,4
2025,2025-09-10,GN07,76.2,21.4,W01091,337,578.7,11
2025,2025-09-10,GN07,76.2,21.4,W01092,222,130.3,11
2025,2025-09-10,GN07,76.2,21.4,W01093,327,513.9,11
2025,2025-09-10,GN07,76.2,21.4,W01094,312,420.8,11
2025,2025-09-10,GN07,76.2,21.4,W01095,289,364.6,11
2025,2025-09-10,GN07,76.2,21.4,W01096,370,624.0,11
2025,2025-09-10,GN07,76.2,21.4,W01097,351,NA,11
2025,2025-09-10,GN07,76.2,21.4,W01098,434,1253.4,11
2025,2025-09-10,GN07,76.2,21.4,W01099,257,NA,11
2025,2025-09-10,GN07,76.2,21.4,W01100,329,431.2,11
2025,2025-09-10,GN07,76.2,21.4,W01101,329,545.8,11
2025,2025-09-10,GN08,76.2,20.4,W01102,277,NA,6
2025,2025-09-10,GN08,76.2,20.4,W01103,304,361.1,6
2025,2025-09-10,GN08,76.2,20.4,W01104,424,1019.9,6
2025,2025-09-10,GN08,76.2,20.4,W01105,335,548.5,6
2025,2025-09-10,GN08,76.2,20.4,W01106,419,1165.0,6
2025,2025-09-10,GN08,76.2,20.4,W01107,341,558.0,6
