# walleye_creel.csv
# Lake Sandhill - Walleye Creel Survey Data
# Columns:
#   year: Survey year (integer, YYYY)
#   season: Fishing season (character: open_water or ice)
#   month: Month of interview (integer, 1-12)
#   survey_date: Date of creel clerk interview (YYYY-MM-DD)
#   angler_id: Anonymous angler identifier (character)
#   party_size: Number of anglers in the party
#   hours_fished: Total hours fished by the party during that trip
#   walleye_caught: Number of walleye caught (kept + released)
#   walleye_harvested: Number of walleye harvested (kept)
#   largest_walleye_mm: Total length of largest walleye caught in mm; NA if none caught
#   target_species: Primary species targeted (character)
#   satisfaction: Trip satisfaction (1=very dissatisfied to 5=very satisfied); NA if not answered
#   resident: Whether angler is a local resident (yes or no); NA if not answered
# Units: effort in hours, length in mm
# Missing values coded as NA
year,season,month,survey_date,angler_id,party_size,hours_fished,walleye_caught,walleye_harvested,largest_walleye_mm,target_species,satisfaction,resident
2018,ice,3,2019-03-18,IC201803010,2,11.1,4,2,347,walleye,3,no
2018,ice,3,2019-03-11,IC201803011,2,14.9,1,0,433,walleye,3,NA
2018,ice,3,2019-03-09,IC201803012,3,10.3,5,3,434,walleye,1,no
2018,ice,3,2019-03-12,IC201803013,1,3.9,2,1,436,walleye,3,no
2018,ice,3,2019-03-02,IC201803014,3,7.3,2,1,423,walleye,2,no
2018,ice,3,2019-03-24,IC201803015,1,4.5,5,3,442,walleye,3,yes
2019,open_water,5,2019-05-06,OW201905000,3,22.8,6,3,433,any,3,yes
2019,open_water,5,2019-05-19,OW201905001,2,7.9,2,1,373,walleye,3,yes
2019,open_water,5,2019-05-01,OW201905002,2,8.6,8,4,444,white_bass,3,no
2019,open_water,5,2019-05-22,OW201905003,4,35.0,6,3,398,walleye,4,no
2019,open_water,5,2019-05-04,OW201905004,1,6.2,7,4,430,yellow_perch,4,yes
2019,open_water,5,2019-05-27,OW201905005,1,5.6,3,2,483,any,3,yes
2019,open_water,5,2019-05-09,OW201905006,1,4.6,5,2,437,walleye,3,no
2019,open_water,5,2019-05-16,OW201905007,2,19.1,3,1,373,walleye,4,no
2019,open_water,5,2019-05-01,OW201905008,2,6.9,2,1,454,walleye,2,no
2019,open_water,5,2019-05-10,OW201905009,2,5.4,8,5,391,walleye,4,no
2019,open_water,5,2019-05-06,OW201905010,2,14.4,5,2,422,walleye,NA,yes
2019,open_water,5,2019-05-21,OW201905011,2,5.8,3,2,377,walleye,3,yes
2019,open_water,5,2019-05-19,OW201905012,2,14.5,5,2,383,walleye,4,yes
2019,open_water,5,2019-05-01,OW201905013,4,21.5,9,4,348,walleye,5,no
2019,open_water,5,2019-05-11,OW201905014,1,6.2,7,3,407,walleye,4,yes
2019,open_water,5,2019-05-02,OW201905015,2,9.6,5,2,392,walleye,3,yes
2019,open_water,5,2019-05-10,OW201905016,2,7.0,6,3,318,white_bass,3,yes
2019,open_water,5,2019-05-12,OW201905017,3,17.4,7,3,435,walleye,NA,yes
2019,open_water,5,2019-05-12,OW201905018,4,9.5,1,0,414,walleye,3,yes
2019,open_water,5,2019-05-15,OW201905019,3,9.9,4,1,432,walleye,3,no
2019,open_water,5,2019-05-16,OW201905020,2,19.9,5,3,427,walleye,3,yes
2019,open_water,5,2019-05-25,OW201905021,3,12.2,6,3,494,walleye,3,yes
2019,open_water,5,2019-05-24,OW201905022,2,12.7,5,3,414,any,3,yes
2019,open_water,5,2019-05-26,OW201905023,3,22.7,4,2,459,walleye,NA,yes
2019,open_water,5,2019-05-12,OW201905024,2,4.7,4,2,360,walleye,3,yes
2019,open_water,5,2019-05-28,OW201905025,3,21.3,3,2,459,any,4,no
2019,open_water,5,2019-05-23,OW201905026,2,13.4,3,1,441,white_bass,2,no
2019,open_water,5,2019-05-06,OW201905027,1,8.5,2,1,502,walleye,3,yes
2019,open_water,5,2019-05-15,OW201905028,1,3.5,3,2,392,walleye,3,no
2019,open_water,5,2019-05-06,OW201905029,3,22.7,7,4,414,walleye,NA,yes
2019,open_water,5,2019-05-01,OW201905030,1,8.1,5,2,431,walleye,2,yes
2019,open_water,5,2019-05-09,OW201905031,2,15.2,4,2,437,white_bass,5,yes
2019,open_water,5,2019-05-28,OW201905032,2,8.5,7,4,505,walleye,2,no
2019,open_water,5,2019-05-06,OW201905033,3,20.9,0,0,NA,walleye,4,no
2019,open_water,6,2019-06-25,OW201906000,2,19.0,2,1,447,walleye,3,yes
2019,open_water,6,2019-06-02,OW201906001,3,17.6,0,0,NA,yellow_perch,3,yes
2019,open_water,6,2019-06-09,OW201906002,1,4.0,8,4,416,any,4,yes
2019,open_water,6,2019-06-15,OW201906003,1,2.1,7,4,450,walleye,3,yes
2019,open_water,6,2019-06-05,OW201906004,2,15.6,0,0,NA,walleye,4,yes
2019,open_water,6,2019-06-01,OW201906005,2,8.9,6,3,393,any,4,yes
2019,open_water,6,2019-06-11,OW201906006,3,28.5,2,1,476,yellow_perch,3,no
2019,open_water,6,2019-06-13,OW201906007,2,8.8,6,3,468,walleye,2,yes
2019,open_water,6,2019-06-05,OW201906008,2,6.5,5,3,355,any,3,yes
2019,open_water,6,2019-06-10,OW201906009,3,17.1,1,0,376,yellow_perch,2,yes
2019,open_water,6,2019-06-18,OW201906010,2,18.0,4,2,437,walleye,3,yes
2019,open_water,6,2019-06-12,OW201906011,2,5.9,5,2,406,walleye,3,NA
2019,open_water,6,2019-06-24,OW201906012,1,6.9,7,4,389,walleye,2,no
2019,open_water,6,2019-06-03,OW201906013,1,9.6,8,4,330,walleye,3,yes
2019,open_water,6,2019-06-21,OW201906014,1,8.0,6,3,389,walleye,5,no
2019,open_water,6,2019-06-21,OW201906015,2,7.8,4,2,490,any,4,no
2019,open_water,6,2019-06-21,OW201906016,2,18.7,4,2,419,walleye,3,no
2019,open_water,6,2019-06-22,OW201906017,3,11.0,4,1,386,any,3,no
2019,open_water,6,2019-06-18,OW201906018,3,21.2,4,2,446,walleye,4,yes
2019,open_water,6,2019-06-28,OW201906019,1,7.7,4,2,384,yellow_perch,3,yes
2019,open_water,6,2019-06-24,OW201906020,1,8.8,0,0,NA,white_bass,5,yes
2019,open_water,6,2019-06-15,OW201906021,3,8.6,8,4,451,walleye,4,no
2019,open_water,6,2019-06-22,OW201906022,2,14.2,6,3,412,any,5,no
2019,open_water,6,2019-06-06,OW201906023,1,4.4,4,2,393,walleye,NA,yes
2019,open_water,7,2019-07-21,OW201907000,2,16.4,5,2,308,walleye,4,yes
2019,open_water,7,2019-07-28,OW201907001,3,12.9,7,3,385,walleye,3,NA
2019,open_water,7,2019-07-03,OW201907002,2,6.1,1,0,400,walleye,4,no
2019,open_water,7,2019-07-24,OW201907003,3,25.3,2,1,385,yellow_perch,NA,yes
2019,open_water,7,2019-07-25,OW201907004,2,11.3,6,2,387,walleye,NA,yes
2019,open_water,7,2019-07-15,OW201907005,3,12.4,4,1,443,walleye,3,no
2019,open_water,7,2019-07-02,OW201907006,1,5.5,1,0,497,yellow_perch,4,no
2019,open_water,7,2019-07-24,OW201907007,2,19.3,6,2,474,walleye,3,yes
2019,open_water,7,2019-07-03,OW201907008,1,7.0,6,3,381,any,4,NA
2019,open_water,7,2019-07-08,OW201907009,1,2.8,6,3,513,walleye,3,no
2019,open_water,7,2019-07-19,OW201907010,2,9.8,3,1,391,white_bass,4,no
2019,open_water,7,2019-07-11,OW201907011,2,6.9,1,0,445,white_bass,2,no
2019,open_water,7,2019-07-21,OW201907012,2,19.4,7,3,350,white_bass,5,no
2019,open_water,7,2019-07-05,OW201907013,1,8.0,4,2,339,yellow_perch,4,yes
2019,open_water,7,2019-07-03,OW201907014,1,5.1,3,1,355,yellow_perch,3,no
2019,open_water,7,2019-07-02,OW201907015,2,13.4,6,2,396,white_bass,3,NA
2019,open_water,7,2019-07-09,OW201907016,4,32.2,7,3,400,walleye,3,no
2019,open_water,7,2019-07-14,OW201907017,2,19.0,5,3,312,white_bass,2,no
2019,open_water,7,2019-07-07,OW201907018,4,19.9,1,0,337,walleye,3,yes
2019,open_water,7,2019-07-15,OW201907019,1,9.2,4,2,453,walleye,3,no
2019,open_water,7,2019-07-09,OW201907020,1,8.9,3,1,343,walleye,4,no
2019,open_water,7,2019-07-02,OW201907021,3,27.0,2,1,364,walleye,3,yes
2019,open_water,7,2019-07-19,OW201907022,1,5.6,6,4,360,yellow_perch,3,no
2019,open_water,7,2019-07-26,OW201907023,3,14.3,4,2,410,walleye,3,no
2019,open_water,7,2019-07-09,OW201907024,3,11.9,5,2,517,walleye,2,no
2019,open_water,7,2019-07-02,OW201907025,2,15.6,5,3,430,yellow_perch,3,yes
2019,open_water,7,2019-07-07,OW201907026,2,16.2,2,1,393,yellow_perch,3,no
2019,open_water,8,2019-08-04,OW201908000,3,11.7,6,2,432,walleye,2,yes
2019,open_water,8,2019-08-25,OW201908001,3,17.0,2,0,403,walleye,1,no
2019,open_water,8,2019-08-06,OW201908002,3,14.9,4,1,341,yellow_perch,NA,yes
2019,open_water,8,2019-08-25,OW201908003,1,6.0,2,0,419,white_bass,4,no
2019,open_water,8,2019-08-23,OW201908004,2,14.7,6,2,449,walleye,4,yes
2019,open_water,8,2019-08-07,OW201908005,2,17.1,2,1,515,white_bass,3,yes
2019,open_water,8,2019-08-09,OW201908006,2,12.3,3,1,346,white_bass,3,yes
2019,open_water,8,2019-08-01,OW201908007,2,11.2,7,3,407,walleye,5,yes
2019,open_water,8,2019-08-23,OW201908008,3,14.4,5,2,485,walleye,3,no
2019,open_water,8,2019-08-27,OW201908009,1,4.9,1,0,408,walleye,5,no
2019,open_water,8,2019-08-04,OW201908010,2,7.1,7,2,358,any,2,yes
2019,open_water,8,2019-08-05,OW201908011,4,31.9,0,0,NA,walleye,3,yes
2019,open_water,8,2019-08-14,OW201908012,1,3.2,6,3,412,walleye,4,no
2019,open_water,8,2019-08-03,OW201908013,3,7.0,6,2,394,any,3,yes
2019,open_water,8,2019-08-23,OW201908014,1,3.5,7,4,334,yellow_perch,2,no
2019,open_water,8,2019-08-04,OW201908015,2,14.6,5,2,489,walleye,4,yes
2019,open_water,8,2019-08-01,OW201908016,2,16.7,5,2,385,walleye,3,NA
2019,open_water,8,2019-08-03,OW201908017,4,18.8,3,1,367,yellow_perch,2,yes
2019,open_water,8,2019-08-02,OW201908018,1,6.5,4,3,403,walleye,4,yes
2019,open_water,8,2019-08-02,OW201908019,4,32.4,7,4,446,walleye,4,no
2019,open_water,9,2019-09-21,OW201909000,1,9.0,4,1,300,any,2,yes
2019,open_water,9,2019-09-15,OW201909001,4,35.4,1,0,395,yellow_perch,4,no
2019,open_water,9,2019-09-23,OW201909002,3,25.2,4,1,421,any,2,yes
2019,open_water,9,2019-09-08,OW201909003,2,4.0,4,2,405,walleye,4,NA
2019,open_water,9,2019-09-21,OW201909004,4,37.7,2,1,368,walleye,3,yes
2019,open_water,9,2019-09-03,OW201909005,3,22.8,4,1,451,any,3,no
2019,open_water,9,2019-09-10,OW201909006,1,6.0,5,2,471,walleye,3,no
2019,open_water,9,2019-09-08,OW201909007,2,7.1,1,0,361,walleye,4,yes
2019,open_water,9,2019-09-11,OW201909008,4,18.1,6,3,463,walleye,4,yes
2019,open_water,9,2019-09-28,OW201909009,3,21.9,1,0,406,walleye,3,no
2019,open_water,9,2019-09-08,OW201909010,2,20.0,5,3,439,walleye,4,yes
2019,open_water,9,2019-09-24,OW201909011,4,16.3,6,3,444,walleye,4,no
2019,open_water,9,2019-09-03,OW201909012,2,9.4,5,3,400,walleye,4,no
2019,open_water,9,2019-09-11,OW201909013,2,7.7,5,2,491,walleye,NA,no
2019,open_water,9,2019-09-15,OW201909014,3,9.3,4,2,379,walleye,3,yes
2019,open_water,9,2019-09-08,OW201909015,3,21.6,8,3,300,white_bass,3,no
2019,open_water,9,2019-09-09,OW201909016,2,15.2,5,2,417,white_bass,2,no
2019,open_water,9,2019-09-05,OW201909017,1,4.7,0,0,NA,walleye,4,yes
2019,open_water,9,2019-09-22,OW201909018,3,21.1,2,0,419,any,3,no
2019,open_water,10,2019-10-04,OW201910000,2,14.0,5,2,403,yellow_perch,NA,no
2019,open_water,10,2019-10-03,OW201910001,2,7.3,7,4,381,walleye,5,NA
2019,open_water,10,2019-10-18,OW201910002,1,5.8,5,2,321,yellow_perch,3,yes
2019,open_water,10,2019-10-27,OW201910003,1,5.3,4,2,404,walleye,5,yes
2019,open_water,10,2019-10-22,OW201910004,4,27.0,5,3,464,walleye,2,yes
2019,open_water,10,2019-10-10,OW201910005,2,13.1,11,5,416,any,5,no
2019,open_water,10,2019-10-09,OW201910006,1,3.3,8,4,465,walleye,3,yes
2019,open_water,10,2019-10-21,OW201910007,2,19.5,5,2,371,walleye,4,no
2019,open_water,10,2019-10-11,OW201910008,3,25.0,3,2,384,walleye,4,no
2019,open_water,10,2019-10-23,OW201910009,2,12.4,7,4,417,walleye,2,yes
2019,open_water,10,2019-10-10,OW201910010,3,6.0,7,2,367,walleye,3,no
2019,open_water,10,2019-10-08,OW201910011,2,5.7,6,3,459,yellow_perch,3,NA
2019,open_water,10,2019-10-01,OW201910012,3,24.7,5,3,428,white_bass,5,yes
2019,open_water,10,2019-10-06,OW201910013,2,8.5,3,2,365,white_bass,1,yes
2019,open_water,10,2019-10-23,OW201910014,2,6.3,2,1,329,white_bass,5,no
2019,ice,12,2019-12-23,IC201912000,3,12.1,3,2,390,walleye,NA,no
2019,ice,12,2019-12-12,IC201912001,2,10.6,1,0,300,walleye,3,no
2019,ice,12,2019-12-01,IC201912002,3,15.4,3,2,395,walleye,NA,yes
2019,ice,12,2019-12-05,IC201912003,2,9.5,6,5,371,walleye,2,no
2019,ice,12,2019-12-23,IC201912004,2,10.0,6,4,393,walleye,3,yes
2019,ice,12,2019-12-14,IC201912005,2,15.0,2,1,398,walleye,3,no
2019,ice,12,2019-12-17,IC201912006,2,7.2,1,0,410,walleye,2,yes
2019,ice,12,2019-12-12,IC201912007,2,7.5,3,2,375,walleye,NA,yes
2019,ice,12,2019-12-22,IC201912008,2,6.2,2,1,425,walleye,4,no
2019,ice,1,2020-01-27,IC201901000,2,8.1,4,3,468,walleye,3,no
2019,ice,1,2020-01-03,IC201901001,2,6.7,3,2,396,walleye,2,no
2019,ice,1,2020-01-03,IC201901002,2,13.4,2,1,320,walleye,NA,yes
2019,ice,1,2020-01-15,IC201901003,2,14.8,5,4,415,walleye,4,no
2019,ice,1,2020-01-05,IC201901004,1,5.6,0,0,NA,walleye,NA,yes
2019,ice,1,2020-01-08,IC201901005,1,3.9,4,2,371,walleye,2,yes
2019,ice,1,2020-01-15,IC201901006,2,13.3,1,0,385,walleye,3,NA
2019,ice,1,2020-01-22,IC201901007,3,13.0,1,0,350,walleye,3,no
2019,ice,1,2020-01-03,IC201901008,2,7.5,5,2,382,walleye,2,yes
2019,ice,1,2020-01-24,IC201901009,2,11.2,4,2,359,walleye,4,no
2019,ice,1,2020-01-14,IC201901010,2,4.9,5,2,368,walleye,3,yes
2019,ice,2,2020-02-27,IC201902000,2,8.6,1,0,339,walleye,4,no
2019,ice,2,2020-02-01,IC201902001,3,20.0,2,1,314,walleye,4,yes
2019,ice,2,2020-02-16,IC201902002,2,13.9,5,4,300,walleye,NA,yes
2019,ice,2,2020-02-19,IC201902003,2,7.0,3,1,336,walleye,3,yes
2019,ice,2,2020-02-17,IC201902004,2,12.8,5,4,429,walleye,1,no
2019,ice,2,2020-02-14,IC201902005,3,9.4,3,1,375,walleye,NA,no
2019,ice,2,2020-02-06,IC201902006,1,6.6,7,4,461,walleye,4,yes
2019,ice,2,2020-02-20,IC201902007,2,5.6,6,5,381,walleye,3,yes
2019,ice,2,2020-02-26,IC201902008,2,7.8,4,2,389,walleye,2,no
2019,ice,2,2020-02-08,IC201902009,2,7.2,4,2,351,walleye,4,yes
2019,ice,2,2020-02-10,IC201902010,2,15.8,3,1,421,walleye,4,no
2019,ice,2,2020-02-24,IC201902011,1,3.1,2,1,425,walleye,3,no
2019,ice,3,2020-03-23,IC201903000,1,5.8,0,0,NA,walleye,5,no
2019,ice,3,2020-03-05,IC201903001,2,14.7,4,2,401,walleye,3,no
2019,ice,3,2020-03-01,IC201903002,1,5.6,0,0,NA,walleye,4,yes
2019,ice,3,2020-03-12,IC201903003,1,7.5,4,2,395,walleye,1,yes
2019,ice,3,2020-03-03,IC201903004,2,15.5,4,2,405,walleye,3,no
2019,ice,3,2020-03-14,IC201903005,3,16.3,3,2,398,walleye,4,no
2019,ice,3,2020-03-04,IC201903006,2,15.5,5,3,300,walleye,3,no
2019,ice,3,2020-03-13,IC201903007,1,7.1,4,2,417,walleye,5,no
2019,ice,3,2020-03-20,IC201903008,3,9.6,2,1,410,walleye,3,yes
2019,ice,3,2020-03-12,IC201903009,2,12.6,6,3,370,walleye,NA,no
2019,ice,3,2020-03-05,IC201903010,2,12.5,3,2,336,walleye,3,yes
2019,ice,3,2020-03-05,IC201903011,2,7.8,4,3,405,walleye,3,no
2019,ice,3,2020-03-16,IC201903012,2,4.0,3,2,345,walleye,3,no
2019,ice,3,2020-03-16,IC201903013,3,8.0,3,1,384,walleye,3,no
2019,ice,3,2020-03-04,IC201903014,2,10.4,4,2,424,walleye,1,yes
2020,open_water,5,2020-05-04,OW202005000,4,37.8,0,0,NA,walleye,5,yes
2020,open_water,5,2020-05-08,OW202005001,2,11.0,8,5,414,walleye,4,yes
2020,open_water,5,2020-05-02,OW202005002,2,11.7,6,2,467,yellow_perch,3,no
2020,open_water,5,2020-05-12,OW202005003,2,10.3,4,2,381,any,3,NA
2020,open_water,5,2020-05-28,OW202005004,1,5.0,5,3,411,walleye,3,yes
2020,open_water,5,2020-05-10,OW202005005,1,9.3,7,4,434,walleye,3,no
2020,open_water,5,2020-05-15,OW202005006,1,3.3,9,4,465,any,5,yes
2020,open_water,5,2020-05-20,OW202005007,4,24.4,5,3,400,any,NA,yes
2020,open_water,5,2020-05-07,OW202005008,2,5.2,3,1,338,any,4,no
2020,open_water,5,2020-05-27,OW202005009,3,16.9,10,5,362,yellow_perch,2,yes
2020,open_water,5,2020-05-17,OW202005010,1,7.3,6,4,381,walleye,4,no
2020,open_water,5,2020-05-18,OW202005011,3,8.3,0,0,NA,walleye,5,no
2020,open_water,5,2020-05-09,OW202005012,2,13.3,4,1,413,any,3,yes
2020,open_water,5,2020-05-15,OW202005013,1,6.6,10,4,452,yellow_perch,2,yes
2020,open_water,5,2020-05-11,OW202005014,2,5.7,6,2,407,any,2,yes
2020,open_water,5,2020-05-28,OW202005015,4,29.3,1,0,456,walleye,2,no
2020,open_water,5,2020-05-07,OW202005016,1,6.9,6,4,322,walleye,NA,yes
2020,open_water,5,2020-05-03,OW202005017,1,3.0,6,3,300,white_bass,3,NA
2020,open_water,5,2020-05-16,OW202005018,3,14.9,3,1,397,any,4,yes
2020,open_water,5,2020-05-16,OW202005019,2,8.2,6,4,464,walleye,4,yes
2020,open_water,5,2020-05-23,OW202005020,2,12.1,2,1,386,walleye,2,yes
2020,open_water,5,2020-05-12,OW202005021,2,6.1,10,6,344,walleye,1,no
2020,open_water,5,2020-05-26,OW202005022,2,15.6,3,1,425,white_bass,4,no
2020,open_water,5,2020-05-21,OW202005023,2,18.2,6,3,434,yellow_perch,NA,no
2020,open_water,5,2020-05-22,OW202005024,2,14.7,5,2,495,yellow_perch,3,no
2020,open_water,5,2020-05-02,OW202005025,2,19.6,5,3,417,walleye,3,yes
2020,open_water,5,2020-05-26,OW202005026,2,6.9,3,2,477,walleye,3,yes
2020,open_water,5,2020-05-06,OW202005027,3,29.3,7,2,396,walleye,4,no
2020,open_water,5,2020-05-27,OW202005028,2,16.9,3,1,367,any,3,yes
2020,open_water,5,2020-05-09,OW202005029,1,3.9,4,1,420,white_bass,3,yes
2020,open_water,5,2020-05-24,OW202005030,2,7.5,5,3,385,walleye,2,yes
2020,open_water,5,2020-05-04,OW202005031,2,15.5,8,5,367,walleye,4,yes
2020,open_water,6,2020-06-20,OW202006000,1,2.6,8,3,353,white_bass,4,yes
2020,open_water,6,2020-06-18,OW202006001,3,29.3,1,0,300,walleye,3,no
2020,open_water,6,2020-06-15,OW202006002,1,9.3,5,2,427,white_bass,3,yes
2020,open_water,6,2020-06-22,OW202006003,2,8.3,5,3,372,walleye,3,no
2020,open_water,6,2020-06-05,OW202006004,4,15.1,0,0,NA,walleye,3,no
2020,open_water,6,2020-06-08,OW202006005,4,37.7,5,3,300,walleye,2,yes
2020,open_water,6,2020-06-24,OW202006006,2,17.2,3,1,407,walleye,3,no
2020,open_water,6,2020-06-02,OW202006007,3,21.8,8,4,399,walleye,NA,yes
2020,open_water,6,2020-06-01,OW202006008,3,23.8,5,3,437,any,4,yes
2020,open_water,6,2020-06-25,OW202006009,4,21.7,7,4,300,walleye,2,yes
2020,open_water,6,2020-06-03,OW202006010,1,5.1,6,2,382,walleye,3,yes
2020,open_water,6,2020-06-11,OW202006011,3,6.4,8,6,377,walleye,2,no
2020,open_water,6,2020-06-19,OW202006012,1,3.9,5,2,398,walleye,2,no
2020,open_water,6,2020-06-06,OW202006013,2,16.2,6,4,380,walleye,4,yes
2020,open_water,6,2020-06-28,OW202006014,2,4.7,6,2,454,walleye,3,NA
2020,open_water,6,2020-06-16,OW202006015,1,8.1,7,2,442,yellow_perch,4,yes
2020,open_water,6,2020-06-08,OW202006016,2,12.4,5,2,408,walleye,NA,yes
2020,open_water,6,2020-06-01,OW202006017,1,9.3,0,0,NA,walleye,3,NA
2020,open_water,6,2020-06-08,OW202006018,2,12.1,1,0,413,white_bass,4,yes
2020,open_water,6,2020-06-10,OW202006019,2,4.8,5,2,472,walleye,3,no
2020,open_water,6,2020-06-07,OW202006020,1,7.4,2,1,384,walleye,3,yes
2020,open_water,6,2020-06-03,OW202006021,2,12.1,6,3,452,walleye,2,no
2020,open_water,6,2020-06-21,OW202006022,2,15.6,2,1,432,any,4,yes
2020,open_water,6,2020-06-26,OW202006023,4,38.0,8,6,429,yellow_perch,3,no
2020,open_water,6,2020-06-17,OW202006024,3,16.3,5,2,355,white_bass,4,yes
2020,open_water,6,2020-06-07,OW202006025,2,17.1,2,1,487,yellow_perch,3,yes
2020,open_water,6,2020-06-11,OW202006026,2,19.8,3,1,434,walleye,4,no
2020,open_water,6,2020-06-19,OW202006027,3,14.6,7,3,361,walleye,2,no
2020,open_water,6,2020-06-03,OW202006028,2,15.0,2,1,327,walleye,1,no
2020,open_water,6,2020-06-06,OW202006029,1,6.4,3,1,351,walleye,2,NA
2020,open_water,7,2020-07-15,OW202007000,1,3.0,7,3,368,walleye,3,NA
2020,open_water,7,2020-07-12,OW202007001,1,7.7,5,3,416,walleye,NA,yes
2020,open_water,7,2020-07-04,OW202007002,4,39.9,3,1,367,walleye,4,no
2020,open_water,7,2020-07-28,OW202007003,4,16.7,5,2,473,walleye,3,yes
2020,open_water,7,2020-07-18,OW202007004,2,9.5,4,3,449,walleye,2,yes
2020,open_water,7,2020-07-04,OW202007005,2,5.2,7,4,442,white_bass,2,yes
2020,open_water,7,2020-07-19,OW202007006,2,4.9,4,2,313,walleye,2,yes
2020,open_water,7,2020-07-19,OW202007007,1,8.4,9,4,393,walleye,3,no
2020,open_water,7,2020-07-09,OW202007008,3,11.2,0,0,NA,yellow_perch,5,no
2020,open_water,7,2020-07-01,OW202007009,2,18.0,3,1,416,walleye,3,no
2020,open_water,7,2020-07-03,OW202007010,3,20.0,1,0,409,walleye,3,yes
2020,open_water,7,2020-07-02,OW202007011,2,7.6,2,0,507,walleye,4,NA
2020,open_water,7,2020-07-02,OW202007012,4,33.3,2,1,397,any,4,yes
2020,open_water,7,2020-07-27,OW202007013,4,11.7,1,0,375,walleye,4,no
2020,open_water,7,2020-07-22,OW202007014,1,3.3,4,2,357,yellow_perch,3,yes
2020,open_water,7,2020-07-26,OW202007015,4,11.2,8,5,404,walleye,2,yes
2020,open_water,7,2020-07-18,OW202007016,2,13.7,5,2,373,walleye,4,yes
2020,open_water,8,2020-08-14,OW202008000,2,15.0,2,1,427,walleye,2,no
2020,open_water,8,2020-08-13,OW202008001,1,9.6,7,4,402,yellow_perch,NA,no
2020,open_water,8,2020-08-23,OW202008002,2,18.2,5,3,335,walleye,4,yes
2020,open_water,8,2020-08-17,OW202008003,4,32.8,2,1,476,walleye,3,no
2020,open_water,8,2020-08-23,OW202008004,3,14.8,6,3,331,yellow_perch,2,no
2020,open_water,8,2020-08-25,OW202008005,1,7.0,4,2,340,walleye,2,yes
2020,open_water,8,2020-08-10,OW202008006,4,16.3,5,3,442,yellow_perch,5,no
2020,open_water,8,2020-08-10,OW202008007,4,28.9,5,2,427,any,3,yes
2020,open_water,8,2020-08-01,OW202008008,3,27.4,5,3,442,white_bass,4,NA
2020,open_water,8,2020-08-03,OW202008009,1,3.9,5,3,454,white_bass,3,no
2020,open_water,8,2020-08-12,OW202008010,1,6.7,5,2,381,yellow_perch,1,yes
2020,open_water,8,2020-08-25,OW202008011,2,14.5,9,5,415,yellow_perch,3,yes
2020,open_water,8,2020-08-12,OW202008012,1,3.2,3,1,477,walleye,2,no
2020,open_water,8,2020-08-01,OW202008013,1,2.3,8,4,379,walleye,3,yes
2020,open_water,8,2020-08-07,OW202008014,3,26.5,5,3,346,walleye,3,no
2020,open_water,8,2020-08-13,OW202008015,3,21.0,4,2,464,walleye,2,yes
2020,open_water,8,2020-08-07,OW202008016,2,5.9,4,3,425,white_bass,3,yes
2020,open_water,8,2020-08-21,OW202008017,3,27.4,5,2,447,yellow_perch,2,no
2020,open_water,8,2020-08-03,OW202008018,2,4.1,6,3,440,walleye,NA,no
2020,open_water,8,2020-08-12,OW202008019,1,3.5,6,3,420,walleye,3,no
2020,open_water,8,2020-08-20,OW202008020,3,29.7,1,0,333,walleye,3,no
2020,open_water,8,2020-08-20,OW202008021,3,17.0,5,3,455,any,4,yes
2020,open_water,8,2020-08-12,OW202008022,2,19.2,3,2,382,yellow_perch,4,no
2020,open_water,8,2020-08-22,OW202008023,2,19.2,5,2,462,any,3,no
2020,open_water,9,2020-09-04,OW202009000,4,22.5,1,0,385,walleye,3,no
2020,open_water,9,2020-09-10,OW202009001,2,16.1,5,3,323,white_bass,3,no
2020,open_water,9,2020-09-21,OW202009002,3,12.3,2,0,390,walleye,3,yes
2020,open_water,9,2020-09-05,OW202009003,2,16.0,5,2,465,walleye,5,yes
2020,open_water,9,2020-09-07,OW202009004,3,11.1,4,1,509,yellow_perch,3,yes
2020,open_water,9,2020-09-11,OW202009005,1,4.5,8,4,441,walleye,3,yes
2020,open_water,9,2020-09-08,OW202009006,3,27.0,3,1,306,walleye,2,no
2020,open_water,9,2020-09-16,OW202009007,3,13.7,0,0,NA,any,3,yes
2020,open_water,9,2020-09-13,OW202009008,4,21.3,6,2,341,walleye,2,no
2020,open_water,9,2020-09-11,OW202009009,3,27.4,3,2,451,any,NA,yes
2020,open_water,9,2020-09-17,OW202009010,4,35.4,7,4,413,walleye,NA,yes
2020,open_water,9,2020-09-07,OW202009011,3,10.4,5,2,416,any,3,yes
2020,open_water,9,2020-09-01,OW202009012,3,21.8,3,2,537,walleye,3,yes
2020,open_water,9,2020-09-14,OW202009013,1,9.0,4,2,397,walleye,3,no
2020,open_water,9,2020-09-21,OW202009014,3,7.6,4,2,326,white_bass,3,yes
2020,open_water,9,2020-09-19,OW202009015,2,7.7,8,3,369,any,4,no
2020,open_water,9,2020-09-09,OW202009016,2,20.0,5,2,395,walleye,3,NA
2020,open_water,9,2020-09-25,OW202009017,1,3.2,5,3,404,walleye,3,yes
2020,open_water,9,2020-09-05,OW202009018,3,14.4,3,1,474,walleye,4,no
2020,open_water,9,2020-09-21,OW202009019,2,16.1,4,3,431,white_bass,2,yes
2020,open_water,9,2020-09-02,OW202009020,3,12.9,6,3,438,any,4,yes
2020,open_water,9,2020-09-20,OW202009021,4,34.3,3,1,438,yellow_perch,3,yes
